model,seed,batch_size,history_count,query_count,repeat,model_only_ms,end_to_end_ms,preprocess_ms,model_stage_ms,reconstruct_ms
tpatchgnn,17,1,16,6,19,2.9149530455470085,3.124314360320568,0.19560940563678741,2.822108566761017,0.11074449867010117
tpatchgnn,17,1,16,6,20,3.0527496710419655,3.3379634842276573,0.20542461425065994,3.0603939667344093,0.12231338769197464
tpatchgnn,17,1,16,6,21,3.022824414074421,3.244987688958645,0.19030924886465073,2.8511276468634605,0.11399667710065842
tpatchgnn,17,1,16,6,22,2.869540825486183,3.0617080628871918,0.19418541342020035,2.8581004589796066,0.11028256267309189
tpatchgnn,17,1,16,6,23,2.8455089777708054,3.255828283727169,0.20676292479038239,3.064395859837532,0.11974573135375977
tpatchgnn,17,1,16,6,24,2.930206246674061,3.18235345184803,0.1934906467795372,2.8302809223532677,0.11180806905031204
tpatchgnn,17,1,16,6,25,2.8023160994052887,3.049277700483799,0.19939523190259933,2.8244387358427048,0.11533591896295547
tpatchgnn,17,1,16,6,26,2.8736544772982597,3.192349337041378,0.19438005983829498,2.8209341689944267,0.11362135410308838
tpatchgnn,17,1,16,6,27,2.7970708906650543,3.0956119298934937,0.19170157611370087,2.801700495183468,0.11214520782232285
tpatchgnn,17,1,16,6,28,2.828768454492092,3.1393012031912804,0.19573699682950974,3.0068717896938324,0.12140348553657532
tpatchgnn,17,1,16,6,29,3.06037999689579,3.1719738617539406,0.19844900816679,2.873125486075878,0.1227324828505516
tpatchgnn,17,1,16,6,30,2.8850743547081947,3.2264748588204384,0.19609369337558746,2.923796884715557,0.11306721717119217
tpatchgnn,17,1,16,6,31,2.906443551182747,3.262757323682308,0.19413884729146957,2.929382026195526,0.1157764345407486
tpatchgnn,17,1,16,6,32,2.9874229803681374,3.360629081726074,0.20626839250326157,3.059110604226589,0.12115947902202606
tpatchgnn,17,1,16,6,33,2.869701012969017,3.125104121863842,0.19139982759952545,2.805274911224842,0.11369865387678146
tpatchgnn,17,1,16,6,34,2.893454395234585,3.0975500121712685,0.19756797701120377,2.8876876458525658,0.11489167809486389
tpatchgnn,17,1,16,6,35,2.9509440064430237,3.3736294135451317,0.20857620984315872,3.0429083853960037,0.1208372414112091
tpatchgnn,17,1,16,6,36,3.0364450067281723,3.1768158078193665,0.1950794830918312,2.89005134254694,0.11508911848068237
tpatchgnn,17,1,16,6,37,2.8697894886136055,3.1281979754567146,0.19584037363529205,2.792797051370144,0.11193938553333282
tpatchgnn,17,1,16,6,38,2.809286117553711,3.0806977301836014,0.19163917750120163,2.813509665429592,0.1103552058339119
tpatchgnn,17,1,16,6,39,2.836550585925579,3.065367229282856,0.18922053277492523,2.864471636712551,0.11378154158592224
tpatchgnn,17,1,16,6,40,2.8701554983854294,3.171296790242195,0.2059582620859146,2.9326239600777626,0.11337548494338989
tpatchgnn,17,1,16,6,41,2.9832441359758377,3.327552229166031,0.20606722682714462,3.020758740603924,0.11559762060642242
tpatchgnn,17,1,16,6,42,2.833825536072254,3.118532709777355,0.19092950969934464,2.8006741777062416,0.11205952614545822
tpatchgnn,17,1,16,6,43,2.8148023411631584,3.0547818168997765,0.19300822168588638,2.8389152139425278,0.11105090379714966
tpatchgnn,17,1,16,6,44,2.815632149577141,3.1094634905457497,0.1912638545036316,2.8042318299412727,0.11019222438335419
tpatchgnn,17,1,16,6,45,2.7002589777112007,3.100726753473282,0.19532348960638046,2.8619999065995216,0.11283345520496368
tpatchgnn,17,1,16,6,46,2.9782792553305626,3.181534819304943,0.19435863941907883,2.880483865737915,0.11102762073278427
tpatchgnn,17,1,16,6,47,2.803047187626362,3.240678459405899,0.2077510580420494,3.0428795143961906,0.12187659740447998
tpatchgnn,17,1,16,6,48,3.034401684999466,3.1825853511691093,0.19395072013139725,2.810923382639885,0.11252518743276596
tpatchgnn,17,1,16,6,49,2.818835899233818,3.1541232019662857,0.1950785517692566,2.802201546728611,0.11094659566879272
tpatchgnn,17,1,32,1,0,2.801530994474888,3.1329886987805367,0.19816402345895767,3.5275081172585487,0.10741967707872391
tpatchgnn,17,1,32,1,1,3.098508343100548,3.3421646803617477,0.20876992493867874,3.0384259298443794,0.09630434215068817
tpatchgnn,17,1,32,1,2,2.80824676156044,3.0906647443771362,0.19379518926143646,2.806810662150383,0.09250082075595856
tpatchgnn,17,1,32,1,3,2.837623469531536,3.092227503657341,0.197703018784523,2.9124999418854713,0.09580980986356735
tpatchgnn,17,1,32,1,4,2.8911055997014046,3.1064609065651894,0.19596237689256668,2.7214065194129944,0.08963048458099365
tpatchgnn,17,1,32,1,5,2.7193306013941765,2.908988855779171,0.18343236297369003,2.8018271550536156,0.093887560069561
tpatchgnn,17,1,32,1,6,2.8064679354429245,3.069426864385605,0.19353069365024567,2.804035320878029,0.09289383888244629
tpatchgnn,17,1,32,1,7,2.772458828985691,3.0746981501579285,0.19476469606161118,2.824542112648487,0.09268894791603088
tpatchgnn,17,1,32,1,8,2.9098419472575188,3.2212231308221817,0.2072639763355255,3.0756639316678047,0.1023830845952034
tpatchgnn,17,1,32,1,9,2.895473502576351,3.137257881462574,0.19840057939291,2.9249824583530426,0.09671878069639206
tpatchgnn,17,1,32,1,10,2.9351068660616875,3.3344943076372147,0.21035224199295044,3.078252077102661,0.1018773764371872
tpatchgnn,17,1,32,1,11,3.0622463673353195,6.530677899718285,0.21370407193899155,2.9058875516057014,0.09460560977458954
tpatchgnn,17,1,32,1,12,2.876576967537403,3.306088037788868,0.21103210747241974,2.8692400082945824,0.09453017264604568
tpatchgnn,17,1,32,1,13,2.844894304871559,3.0318982899188995,0.18479209393262863,2.72168405354023,0.087750144302845
tpatchgnn,17,1,32,1,14,2.6878872886300087,2.9071662575006485,0.19302591681480408,2.7591176331043243,0.08989684283733368
tpatchgnn,17,1,32,1,15,2.763482742011547,3.107381984591484,0.19532721489667892,2.794673666357994,0.09245984256267548
tpatchgnn,17,1,32,1,16,2.824239432811737,3.094273619353771,0.19471626728773117,2.8368504717946053,0.09239930659532547
tpatchgnn,17,1,32,1,17,2.81718373298645,3.0792802572250366,0.1904647797346115,2.8618276119232178,0.09472761303186417
tpatchgnn,17,1,32,1,18,2.8116051107645035,3.068773075938225,0.2047549933195114,2.719081938266754,0.08929707109928131
tpatchgnn,17,1,32,1,19,2.7365582063794136,3.0803782865405083,0.19463524222373962,2.8168410062789917,0.09274948388338089
tpatchgnn,17,1,32,1,20,2.814500592648983,2.9340023174881935,0.18351804465055466,2.6867669075727463,0.09016692638397217
tpatchgnn,17,1,32,1,21,2.663244493305683,2.9232120141386986,0.1861853525042534,2.6740971952676773,0.08863769471645355
tpatchgnn,17,1,32,1,22,2.6751412078738213,2.932390198111534,0.18407776951789856,2.680881880223751,0.09022373706102371
tpatchgnn,17,1,32,1,23,2.7057481929659843,3.077900968492031,0.194670632481575,2.738495357334614,0.08844677358865738
tpatchgnn,17,1,32,1,24,2.678696997463703,2.8964346274733543,0.1832982525229454,2.676635980606079,0.08945446461439133
tpatchgnn,17,1,32,1,25,2.6643620803952217,3.0401283875107765,0.18702074885368347,2.6648202911019325,0.08804723620414734
tpatchgnn,17,1,32,1,26,2.7688592672348022,3.0443817377090454,0.19347388297319412,2.7586501091718674,0.0888090580701828
tpatchgnn,17,1,32,1,27,2.6640277355909348,3.1298547983169556,0.19512418657541275,3.0047735199332237,0.09986292570829391
tpatchgnn,17,1,32,1,28,3.071531653404236,3.337038680911064,0.20885467529296875,2.979566343128681,0.09417254477739334
tpatchgnn,17,1,32,1,29,2.726450562477112,2.9085958376526833,0.18628500401973724,2.673119306564331,0.08696690201759338
tpatchgnn,17,1,32,1,30,2.6317471638321877,2.9225144535303116,0.18414761871099472,2.7584126219153404,0.09217299520969391
tpatchgnn,17,1,32,1,31,2.8225360438227654,3.1445883214473724,0.20292960107326508,2.817663364112377,0.092310830950737
tpatchgnn,17,1,32,1,32,2.810106612741947,3.24957724660635,0.21210312843322754,5.630426108837128,0.1019500195980072
tpatchgnn,17,1,32,1,33,3.006843850016594,3.069003112614155,0.1943083480000496,2.8040921315550804,0.08712150156497955
tpatchgnn,17,1,32,1,34,2.659655176103115,2.9461877420544624,0.19461382180452347,2.794027328491211,0.09224191308021545
tpatchgnn,17,1,32,1,35,2.7772439643740654,3.0930256471037865,0.1934068277478218,2.7274051681160927,0.09386707097291946
tpatchgnn,17,1,32,1,36,2.7951961383223534,3.0546626076102257,0.1942543312907219,2.8001563623547554,0.09288080036640167
tpatchgnn,17,1,32,1,37,2.8205690905451775,3.054237924516201,0.1931050792336464,2.816220745444298,0.09271781891584396
tpatchgnn,17,1,32,1,38,2.7887122705578804,3.0952487140893936,0.19203219562768936,2.7840668335556984,0.0934237614274025
tpatchgnn,17,1,32,1,39,2.801302820444107,3.042468801140785,0.1937560737133026,2.785920165479183,0.09155180305242538
tpatchgnn,17,1,32,1,40,2.736574038863182,2.931203693151474,0.18344447016716003,2.6619182899594307,0.09032245725393295
tpatchgnn,17,1,32,1,41,2.6524197310209274,2.884313464164734,0.1848442479968071,2.6600128039717674,0.08737761527299881
tpatchgnn,17,1,32,1,42,2.6736753061413765,2.9703564941883087,0.18415693193674088,2.811245620250702,0.09348057210445404
tpatchgnn,17,1,32,1,43,2.785918302834034,3.062121570110321,0.19397493451833725,2.7823317795991898,0.09133946150541306
tpatchgnn,17,1,32,1,44,2.793022431433201,2.975285053253174,0.1925705000758171,2.8153071179986,0.09422376751899719
tpatchgnn,17,1,32,1,45,2.7781538665294647,3.0819643288850784,0.1943325623869896,2.7888044714927673,0.09156484156847
tpatchgnn,17,1,32,1,46,2.8117578476667404,3.0475379899144173,0.19175931811332703,2.8028255328536034,0.09275693446397781
tpatchgnn,17,1,32,1,47,2.788699232041836,3.0666645616292953,0.21151453256607056,3.027484752237797,0.09970460087060928
tpatchgnn,17,1,32,1,48,3.0584819614887238,3.315342590212822,0.2036653459072113,2.8152521699666977,0.08743815124034882
tpatchgnn,17,1,32,1,49,2.634787932038307,2.9463618993759155,0.18456578254699707,2.653178758919239,0.0875694677233696
tpatchgnn,17,1,32,6,0,2.751399762928486,3.0389344319701195,0.19126944243907928,2.8425389900803566,0.11324696242809296
tpatchgnn,17,1,32,6,1,2.803819254040718,3.107979893684387,0.19082147628068924,2.8074244037270546,0.11231191456317902
tpatchgnn,17,1,32,6,2,2.8407378122210503,3.0705034732818604,0.19148457795381546,2.848990261554718,0.11057406663894653
tpatchgnn,17,1,32,6,3,2.819742076098919,3.101807087659836,0.18954183906316757,2.743513323366642,0.10750535875558853
tpatchgnn,17,1,32,6,4,2.6710396632552147,3.037072718143463,0.192372128367424,2.7229823172092438,0.10751094669103622
tpatchgnn,17,1,32,6,5,2.7032578364014626,3.086923621594906,0.19020680338144302,2.8406288474798203,0.1132674515247345
tpatchgnn,17,1,32,6,6,2.6890328153967857,2.951999194920063,0.18173269927501678,2.6623914018273354,0.10586809366941452
tpatchgnn,17,1,32,6,7,2.7207471430301666,3.138887695968151,0.19476376473903656,2.7752649039030075,0.11172611266374588
tpatchgnn,17,1,32,6,8,2.7341190725564957,2.9500750824809074,0.1841885969042778,2.671913243830204,0.10529998689889908
tpatchgnn,17,1,32,6,9,2.727840095758438,3.0082818120718002,0.19227154552936554,2.8641093522310257,0.11481251567602158
tpatchgnn,17,1,32,6,10,2.849130891263485,3.1220121309161186,0.18106400966644287,2.673332579433918,0.10557752102613449
tpatchgnn,17,1,32,6,11,2.7210908010601997,3.0747801065444946,0.19246991723775864,2.845938317477703,0.1115165650844574
tpatchgnn,17,1,32,6,12,2.8405170887708664,2.998046576976776,0.19258074462413788,2.816985361278057,0.11168047785758972
tpatchgnn,17,1,32,6,13,2.808770164847374,3.076537512242794,0.19165966659784317,2.8462186455726624,0.1141224056482315
tpatchgnn,17,1,32,6,14,2.9069343581795692,3.134913742542267,0.20004063844680786,2.8915731236338615,0.11154357343912125
tpatchgnn,17,1,32,6,15,2.8156638145446777,3.0913446098566055,0.18989946693181992,2.8261272236704826,0.1095430925488472
tpatchgnn,17,1,32,6,16,2.690354362130165,2.998574636876583,0.1918599009513855,2.755347639322281,0.1082494854927063
tpatchgnn,17,1,32,6,17,2.8175683692097664,2.9603689908981323,0.18023420125246048,2.7320068329572678,0.10820198804140091
tpatchgnn,17,1,32,6,18,2.6967236772179604,3.14540509134531,0.19254442304372787,2.83623393625021,0.11103879660367966
tpatchgnn,17,1,32,6,19,2.7089184150099754,2.9467176645994186,0.18068961799144745,2.6749279350042343,0.10720640420913696
tpatchgnn,17,1,32,6,20,2.6882002130150795,2.934582531452179,0.18375646322965622,2.7435487136244774,0.11151470243930817
tpatchgnn,17,1,32,6,21,2.833908423781395,3.0869152396917343,0.18966477364301682,2.797534689307213,0.10808929800987244
tpatchgnn,17,1,32,6,22,2.7472497895359993,3.1282324343919754,0.1915469765663147,2.7927160263061523,0.11211540549993515
tpatchgnn,17,1,32,6,23,2.785826101899147,3.00003495067358,0.19392836838960648,2.844235859811306,0.11389516294002533
tpatchgnn,17,1,32,6,24,2.8299037367105484,3.077477216720581,0.1926654949784279,3.058120608329773,0.11838972568511963
tpatchgnn,17,1,32,6,25,3.035634756088257,3.406527452170849,0.2050967887043953,2.824314869940281,0.10791979730129242
tpatchgnn,17,1,32,6,26,2.6725297793745995,3.0447598546743393,0.19037816673517227,2.7943123131990433,0.10997708886861801
tpatchgnn,17,1,32,6,27,2.7963342145085335,3.060420975089073,0.18917396664619446,2.779192291200161,0.11222716420888901
tpatchgnn,17,1,32,6,28,2.826208248734474,3.0643129721283913,0.18974952399730682,2.7859797701239586,0.10901130735874176
tpatchgnn,17,1,32,6,29,2.800397574901581,3.0753081664443016,0.18931087106466293,2.794753760099411,0.11236313730478287
tpatchgnn,17,1,32,6,30,2.787455916404724,3.0870409682393074,0.1933453604578972,2.7087153866887093,0.10477844625711441
tpatchgnn,17,1,32,6,31,2.6612700894474983,2.9106130823493004,0.18265098333358765,2.697242423892021,0.10503455996513367
tpatchgnn,17,1,32,6,32,2.653234638273716,2.9232511296868324,0.18097739666700363,2.734520472586155,0.10734796524047852
tpatchgnn,17,1,32,6,33,2.6597557589411736,2.928781323134899,0.19105244427919388,2.802071161568165,0.11009536683559418
tpatchgnn,17,1,32,6,34,2.839903347194195,3.0932482331991196,0.1894962042570114,2.821282483637333,0.1111794263124466
tpatchgnn,17,1,32,6,35,2.686074934899807,2.9319273307919502,0.18033571541309357,2.6867371052503586,0.1051872968673706
tpatchgnn,17,1,32,6,36,2.6759617030620575,3.0603548511862755,0.18927641212940216,2.701444551348686,0.10712910443544388
tpatchgnn,17,1,32,6,37,2.6722103357315063,2.984430640935898,0.18914882093667984,2.8194189071655273,0.11047441512346268
tpatchgnn,17,1,32,6,38,2.7918461710214615,3.0739987269043922,0.19014067947864532,2.7897190302610397,0.1109875738620758
tpatchgnn,17,1,32,6,39,2.7999160811305046,3.053918480873108,0.18930714577436447,2.7098404243588448,0.10704528540372849
tpatchgnn,17,1,32,6,40,2.642575651407242,2.9349345713853836,0.18169265240430832,2.6324251666665077,0.10687299072742462
tpatchgnn,17,1,32,6,41,2.783033065497875,3.067794255912304,0.1913970336318016,2.814982086420059,0.11014845222234726
tpatchgnn,17,1,32,6,42,2.76915542781353,2.9070470482110977,0.18325727432966232,2.6865918189287186,0.10620616376399994
tpatchgnn,17,1,32,6,43,2.6542963460087776,2.929268404841423,0.17984583973884583,2.664758823812008,0.10725203901529312
tpatchgnn,17,1,32,6,44,2.6865974068641663,2.9317857697606087,0.18297228962183,2.656332217156887,0.10422896593809128
tpatchgnn,17,1,32,6,45,2.6330221444368362,2.9020532965660095,0.18006004393100739,2.7435598894953728,0.11220388114452362
tpatchgnn,17,1,32,6,46,2.8029875829815865,3.065314143896103,0.1937318593263626,2.8149541467428207,0.11129584163427353
tpatchgnn,17,1,32,6,47,2.791929990053177,2.9983287677168846,0.17909705638885498,2.658715471625328,0.10386575013399124
tpatchgnn,17,1,32,6,48,2.621745690703392,2.91355699300766,0.18425844609737396,2.6659248396754265,0.1051872968673706
tpatchgnn,17,1,32,6,49,2.670777030289173,2.9250402003526688,0.18129870295524597,2.6970356702804565,0.11164415627717972
tpatchgnn,17,32,4,1,0,4.357403144240379,4.547744989395142,0.19012391567230225,4.357917234301567,0.09732693433761597
tpatchgnn,17,32,4,1,1,4.3844860047101974,4.600921645760536,0.19611604511737823,4.390871152281761,0.09667128324508667
tpatchgnn,17,32,4,1,2,4.393152892589569,4.608215764164925,0.19789114594459534,4.381177946925163,0.09992998093366623
tpatchgnn,17,32,4,1,3,4.39270306378603,4.558496177196503,0.1859581097960472,4.350163042545319,0.09780656546354294
tpatchgnn,17,32,4,1,4,4.380777478218079,4.533117637038231,0.2225702628493309,4.354509525001049,0.09776931256055832
tpatchgnn,17,32,4,1,5,4.297494888305664,4.468237981200218,0.19600708037614822,5.509502254426479,0.21076668053865433
tpatchgnn,17,32,4,1,6,4.79549914598465,4.519864916801453,0.20535849034786224,4.356094636023045,0.10173209011554718
tpatchgnn,17,32,4,1,7,4.307975061237812,4.507803358137608,0.18487032502889633,4.271985962986946,0.09355787187814713
tpatchgnn,17,32,4,1,8,4.285147413611412,4.497679881751537,0.19451603293418884,4.309539683163166,0.09920261800289154
tpatchgnn,17,32,4,1,9,4.290093667805195,4.512702114880085,0.1979786902666092,4.292099736630917,0.09627733379602432
tpatchgnn,17,32,4,1,10,4.269054159522057,4.497198387980461,0.18626078963279724,4.263773560523987,0.09165704250335693
tpatchgnn,17,32,4,1,11,4.265530966222286,4.482347518205643,0.21344143897294998,4.377423785626888,0.10648276656866074
tpatchgnn,17,32,4,1,12,4.3543195351958275,4.516215063631535,0.2025524154305458,4.307887516915798,0.09615067392587662
tpatchgnn,17,32,4,1,13,4.294173792004585,4.522873088717461,0.19951537251472473,4.321488551795483,0.0983094796538353
tpatchgnn,17,32,4,1,14,4.3074581772089005,4.507387988269329,0.1980746164917946,4.303347319364548,0.10293908417224884
tpatchgnn,17,32,4,1,15,4.313347861170769,4.566751420497894,0.19672047346830368,4.317424260079861,0.1043863594532013
tpatchgnn,17,32,4,1,16,4.315518774092197,4.542789421975613,0.20090211182832718,4.316031001508236,0.1169797033071518
tpatchgnn,17,32,4,1,17,4.360666498541832,4.583170637488365,0.21615438163280487,4.363229498267174,0.10516587644815445
tpatchgnn,17,32,4,1,18,4.355753771960735,4.54822089523077,0.33890269696712494,6.442760117352009,0.10154768824577332
tpatchgnn,17,32,4,1,19,4.317754879593849,4.584356211125851,0.1966441050171852,4.304052330553532,0.09995419532060623
tpatchgnn,17,32,4,1,20,4.314732737839222,4.525289870798588,0.19533932209014893,4.312381148338318,0.10351091623306274
tpatchgnn,17,32,4,1,21,4.304340109229088,4.508261568844318,0.20251423120498657,4.306565038859844,0.09865593165159225
tpatchgnn,17,32,4,1,22,4.3038129806518555,4.5347437262535095,0.201529823243618,4.348729737102985,0.09123142808675766
tpatchgnn,17,32,4,1,23,4.23507671803236,4.476931877434254,0.19668228924274445,4.297018051147461,0.1006079837679863
tpatchgnn,17,32,4,1,24,4.301975481212139,4.489920102059841,0.18918979912996292,4.266202449798584,0.09491480886936188
tpatchgnn,17,32,4,1,25,4.264624789357185,4.5114923268556595,0.18493831157684326,4.263922572135925,0.09420793503522873
tpatchgnn,17,32,4,1,26,4.2586661875247955,4.45275753736496,0.18417462706565857,4.2507946491241455,0.09180977940559387
tpatchgnn,17,32,4,1,27,4.247100092470646,4.472736269235611,0.18897652626037598,4.268955439329147,0.09159650653600693
tpatchgnn,17,32,4,1,28,4.250754602253437,4.457185044884682,0.1852475106716156,4.265236668288708,0.09376369416713715
tpatchgnn,17,32,4,1,29,4.26310021430254,4.519104026257992,0.19618868827819824,4.263441078364849,0.09488128125667572
tpatchgnn,17,32,4,1,30,4.270661622285843,4.530399106442928,0.19123777747154236,4.279308952391148,0.09274668991565704
tpatchgnn,17,32,4,1,31,4.293057136237621,4.585828632116318,0.20971894264221191,4.368280991911888,0.10520312935113907
tpatchgnn,17,32,4,1,32,4.359899088740349,4.514072090387344,0.20572729408740997,4.316207952797413,0.0974135473370552
tpatchgnn,17,32,4,1,33,4.286161623895168,4.512072540819645,0.18440932035446167,4.263896495103836,0.09340327233076096
tpatchgnn,17,32,4,1,34,4.259936511516571,4.466637037694454,0.19636284559965134,4.302246496081352,0.09187590330839157
tpatchgnn,17,32,4,1,35,4.293600097298622,4.51468862593174,0.19718986004590988,4.299751482903957,0.09857956320047379
tpatchgnn,17,32,4,1,36,4.290244542062283,4.477506503462791,0.19973795861005783,4.321024753153324,0.1010056585073471
tpatchgnn,17,32,4,1,37,4.304402507841587,4.45801205933094,0.1863064244389534,4.301391541957855,0.10539032518863678
tpatchgnn,17,32,4,1,38,4.29365411400795,4.511823877692223,0.19918102771043777,4.279915243387222,0.09103212505578995
tpatchgnn,17,32,4,1,39,4.244612529873848,4.458121955394745,0.18616300076246262,4.26886510103941,0.09859632700681686
tpatchgnn,17,32,4,1,40,4.2998334392905235,4.503952339291573,0.1960061490535736,4.307561554014683,0.09354017674922943
tpatchgnn,17,32,4,1,41,4.2598070576786995,4.475926980376244,0.18841400742530823,4.268522374331951,0.1039532944560051
tpatchgnn,17,32,4,1,42,4.26110252737999,4.458077251911163,0.18658675253391266,4.265019670128822,0.09117275476455688
tpatchgnn,17,32,4,1,43,4.260561428964138,4.470334388315678,0.46470388770103455,6.150932051241398,0.10719988495111465
tpatchgnn,17,32,4,1,44,4.362134262919426,4.579693078994751,0.18655043095350266,4.277616739273071,0.10866764932870865
tpatchgnn,17,32,4,1,45,4.36040572822094,4.589098505675793,0.21445471793413162,4.36058547347784,0.10848324745893478
tpatchgnn,17,32,4,1,46,4.355194047093391,4.506836645305157,0.19722525030374527,4.272423684597015,0.08966494351625443
tpatchgnn,17,32,4,1,47,4.262598231434822,4.4582076370716095,0.1842845231294632,4.266625270247459,0.09525567293167114
tpatchgnn,17,32,4,1,48,4.2679160833358765,4.4681839644908905,0.1948084682226181,4.274492152035236,0.09428709745407104
tpatchgnn,17,32,4,1,49,4.256781190633774,4.4815801084041595,0.18555019050836563,4.262511618435383,0.09398441761732101
tpatchgnn,17,32,4,6,0,4.329027608036995,4.5642610639333725,0.18886849284172058,4.294245503842831,0.11657737195491791
tpatchgnn,17,32,4,6,1,4.294346086680889,4.527132958173752,0.19716937094926834,4.335410892963409,0.12566708028316498
tpatchgnn,17,32,4,6,2,4.373185336589813,4.639758728444576,0.19312743097543716,4.317590966820717,0.11939741671085358
tpatchgnn,17,32,4,6,3,4.315520636737347,4.564875736832619,0.19197817891836166,4.325234331190586,0.150374136865139
tpatchgnn,17,32,4,6,4,4.346623085439205,4.557877779006958,0.20860973745584488,4.330754280090332,0.12393947690725327
tpatchgnn,17,32,4,6,5,4.3371981009840965,4.561074078083038,0.19373372197151184,4.317783750593662,0.1194048672914505
tpatchgnn,17,32,4,6,6,4.324819892644882,4.56223264336586,0.2103559672832489,4.357391968369484,0.12242421507835388
tpatchgnn,17,32,4,6,7,4.339125938713551,4.616044461727142,0.7176706567406654,5.694962106645107,0.13543106615543365
tpatchgnn,17,32,4,6,8,4.394973628222942,4.641176201403141,0.20293891429901123,4.341491498053074,0.1263059675693512
tpatchgnn,17,32,4,6,9,4.382610321044922,4.6387286856770515,0.21014362573623657,4.391157068312168,0.12559443712234497
tpatchgnn,17,32,4,6,10,4.390820860862732,4.586438648402691,0.22622570395469666,4.391884431242943,0.12641865760087967
tpatchgnn,17,32,4,6,11,4.378120414912701,4.6356553211808205,0.2102060243487358,4.383816383779049,0.12576766312122345
tpatchgnn,17,32,4,6,12,4.376140423119068,4.647882655262947,0.2016667276620865,4.336942918598652,0.12151990085840225
tpatchgnn,17,32,4,6,13,4.325375892221928,4.628052935004234,0.21061953157186508,4.367298446595669,0.11745467782020569
tpatchgnn,17,32,4,6,14,4.3189022690057755,4.56409715116024,0.19272789359092712,4.336407408118248,0.12819375842809677
tpatchgnn,17,32,4,6,15,4.337201826274395,4.558366723358631,0.1973947510123253,4.329608753323555,0.11981558054685593
tpatchgnn,17,32,4,6,16,4.315460100769997,4.55933902412653,0.19573979079723358,4.322009161114693,0.1199888065457344
tpatchgnn,17,32,4,6,17,4.350719973444939,6.418269127607346,0.2107173204421997,4.398929886519909,0.1249825581908226
tpatchgnn,17,32,4,6,18,4.377465695142746,4.5449398458004,0.1834845170378685,4.325632005929947,0.12221839278936386
tpatchgnn,17,32,4,6,19,4.343890585005283,4.558529704809189,0.20516663789749146,4.343808628618717,0.11975038796663284
tpatchgnn,17,32,4,6,20,4.314243793487549,4.557006061077118,0.19437354058027267,4.287217743694782,0.1186523586511612
tpatchgnn,17,32,4,6,21,4.327795468270779,4.56339493393898,0.19659753888845444,4.321398213505745,0.11939648538827896
tpatchgnn,17,32,4,6,22,4.31874580681324,4.518637433648109,0.19049271941184998,4.3191490694880486,0.11963117867708206
tpatchgnn,17,32,4,6,23,4.311409778892994,4.562973044812679,0.1938343048095703,4.336406476795673,0.12631062418222427
tpatchgnn,17,32,4,6,24,4.32589091360569,4.565432667732239,0.19557494670152664,4.323425702750683,0.12139696627855301
tpatchgnn,17,32,4,6,25,4.325401969254017,4.561521112918854,0.19269250333309174,4.3166810646653175,0.12021977454423904
tpatchgnn,17,32,4,6,26,4.336600191891193,4.720479249954224,0.20261574536561966,4.331671632826328,0.12511201202869415
tpatchgnn,17,32,4,6,27,4.337443970143795,4.580638371407986,0.19423849880695343,4.324727691709995,0.12766290456056595
tpatchgnn,17,32,4,6,28,4.361660219728947,4.587325267493725,0.31759031116962433,4.611227661371231,0.1337006688117981
tpatchgnn,17,32,4,6,29,4.384463652968407,7.546383887529373,0.22061821073293686,4.392493516206741,0.1307167112827301
tpatchgnn,17,32,4,6,30,4.3896399438381195,4.607765004038811,0.20125601440668106,4.3492792174220085,0.1245969906449318
tpatchgnn,17,32,4,6,31,4.3882327154278755,4.611007869243622,0.20152702927589417,4.342376254498959,0.12427475303411484
tpatchgnn,17,32,4,6,32,4.3397145345807076,4.561861976981163,0.19635818898677826,4.323679022490978,0.12262817472219467
tpatchgnn,17,32,4,6,33,4.338398575782776,4.634972661733627,0.21149497479200363,4.40429151058197,0.12238044291734695
tpatchgnn,17,32,4,6,34,4.338815808296204,4.640921019017696,0.2025766298174858,4.328272305428982,0.11974293738603592
tpatchgnn,17,32,4,6,35,4.284687340259552,4.516123794019222,0.19614864140748978,4.323075525462627,0.11949613690376282
tpatchgnn,17,32,4,6,36,4.322332330048084,4.5640720054507256,0.1947246491909027,4.328269511461258,0.12178998440504074
tpatchgnn,17,32,4,6,37,4.311523400247097,4.559159278869629,0.19506551325321198,4.31990809738636,0.11949241161346436
tpatchgnn,17,32,4,6,38,4.31671179831028,4.5630717650055885,0.19401125609874725,4.338585771620274,0.12112408876419067
tpatchgnn,17,32,4,6,39,4.351976327598095,4.549626260995865,0.19863713532686234,4.327823407948017,0.12008752673864365
tpatchgnn,17,32,4,6,40,4.312553443014622,4.5246826484799385,0.19387900829315186,4.320845939218998,0.11907797306776047
tpatchgnn,17,32,4,6,41,4.322383552789688,4.586172290146351,0.20909588783979416,4.334945231676102,0.12104585766792297
tpatchgnn,17,32,4,6,42,4.331738688051701,4.5650312677025795,0.1954520121216774,4.3251775205135345,0.11905934661626816
tpatchgnn,17,32,4,6,43,4.31420374661684,5.8322809636592865,0.9067738428711891,4.639890044927597,0.12520607560873032
tpatchgnn,17,32,4,6,44,4.380382597446442,4.623093642294407,0.2003312110900879,4.343337379395962,0.11876784265041351
tpatchgnn,17,32,4,6,45,4.319473169744015,4.555382765829563,0.19539985805749893,4.320316016674042,0.12105144560337067
tpatchgnn,17,32,4,6,46,4.321086220443249,4.576760344207287,0.19972678273916245,4.334358498454094,0.11775456368923187
