traj_id,scenario,split,lag_s,valid_pair_fraction,nmse_linear,nmse_db,median_sample_nmse_db,physical_error_sum,physical_energy_sum
cruise_017,cruise,train,0.05,0.9999999403953552,0.025942204520106316,-15.859931945800781,-17.375215530395508,0.08863222451806507,2.130138519780303
cruise_017,cruise,train,0.1,0.9999999403953552,0.0593121275305748,-12.268564224243164,-12.345621109008789,0.19335148714943529,2.1277653493525577
cruise_017,cruise,train,0.2,1.0,0.1546519249677658,-8.106447219848633,-8.89006233215332,0.5365510743993127,2.1229201886962983
cruise_017,cruise,train,0.5,1.0,0.6282529234886169,-2.0186548233032227,-4.714601039886475,2.2020221027185016,2.1075465541216545
cruise_018,cruise,test,0.002,1.0,0.001847791951149702,-27.333471298217773,-33.75669479370117,0.0016384788087351332,0.786549537020619
cruise_018,cruise,test,0.004,1.0,0.002787691541016102,-25.54755401611328,-31.812305450439453,0.002493760277601176,0.7864769006991992
cruise_018,cruise,test,0.01,1.0,0.005747044458985329,-22.405555725097656,-29.490562438964844,0.005633145062294176,0.786257935797039
cruise_018,cruise,test,0.02,1.0,0.01276712492108345,-18.939069747924805,-26.144868850708008,0.013350518448344673,0.7858899399871007
cruise_018,cruise,test,0.05,0.9999999403953552,0.02856886014342308,-15.441072463989258,-20.69495964050293,0.0297645786640075,0.7847663141874364
cruise_018,cruise,test,0.1,0.9999999403953552,0.03380982577800751,-14.709571838378906,-17.211078643798828,0.03297252063990186,0.7828640133884619
cruise_018,cruise,test,0.2,1.0,0.054640837013721466,-12.62482738494873,-13.387290954589844,0.05091992361576558,0.7791652028172393
cruise_018,cruise,test,0.5,1.0,0.22187092900276184,-6.53899621963501,-6.71992826461792,0.1887347642646091,0.7673322066184483
cruise_019,cruise,train,0.002,1.0,0.05541875213384628,-12.563432693481445,-21.825862884521484,0.04402586090683003,0.47221016327966936
cruise_019,cruise,train,0.004,1.0,0.04979415982961655,-13.028216361999512,-16.378984451293945,0.0359453141493451,0.4721775661309948
cruise_019,cruise,train,0.01,1.0,0.05527060851454735,-12.575057983398438,-13.428115844726562,0.03130893690361991,0.47208030932597467
cruise_019,cruise,train,0.02,1.0,0.08623252063989639,-10.643289566040039,-13.910304069519043,0.05960481398348971,0.47191791133082006
cruise_019,cruise,train,0.05,0.9999999403953552,0.038922373205423355,-14.098006248474121,-15.56262493133545,0.019213802296171423,0.47142881172840134
cruise_019,cruise,train,0.1,0.9999999403953552,0.06428494304418564,-11.918907165527344,-14.202829360961914,0.03371213175881849,0.47058908175313263
cruise_019,cruise,train,0.2,1.0,0.06991621851921082,-11.554221153259277,-12.53824234008789,0.042079961557419665,0.4688943540932087
cruise_019,cruise,train,0.5,1.0,0.11595124006271362,-9.357246398925781,-11.675506591796875,0.08829871301679759,0.46364418721714173
highspeed_000,highspeed,train,0.002,1.0,0.008890672586858273,-20.51065444946289,-25.483718872070312,0.014798433945022893,1.161251060124414
highspeed_000,highspeed,train,0.004,1.0,0.026021521538496017,-15.846673011779785,-21.153776168823242,0.04418116391781979,1.1611217273439252
highspeed_000,highspeed,train,0.01,1.0,0.019136611372232437,-17.181350708007812,-19.9940128326416,0.03754329109046495,1.160732654372623
highspeed_000,highspeed,train,0.02,1.0,0.03169986233115196,-14.989425659179688,-16.295717239379883,0.04917865907655283,1.1600804807803797
highspeed_000,highspeed,train,0.05,0.9999999403953552,0.04686810448765755,-13.291226387023926,-14.150160789489746,0.06572152177199087,1.158097180274126
highspeed_000,highspeed,train,0.1,0.9999999403953552,0.06523752957582474,-11.855025291442871,-12.68814468383789,0.10109627110383457,1.15469902730365
highspeed_000,highspeed,train,0.2,1.0,0.1491401642560959,-8.264054298400879,-9.58884334564209,0.2441067715943035,1.1475355074489926
highspeed_000,highspeed,train,0.5,1.0,0.6331251263618469,-1.9851046800613403,-3.973367691040039,0.9659269412295544,1.122622489112473
highspeed_001,highspeed,train,0.002,1.0,0.012714647687971592,-18.956958770751953,-29.918170928955078,0.01878518151127584,0.7914780861992767
highspeed_001,highspeed,train,0.004,1.0,0.01843196153640747,-17.344284057617188,-26.068145751953125,0.021411948740746478,0.7913709193908289
highspeed_001,highspeed,train,0.01,1.0,0.02827557921409607,-15.485885620117188,-23.380970001220703,0.03181938060226486,0.7910197429173422
highspeed_001,highspeed,train,0.02,1.0,0.02834867127239704,-15.4746732711792,-19.697853088378906,0.030193119768872734,0.7904628587002662
highspeed_001,highspeed,train,0.05,0.9999999403953552,0.031123921275138855,-15.069056510925293,-20.966442108154297,0.03451121222860465,0.78888536881459
highspeed_001,highspeed,train,0.1,0.9999999403953552,0.047529276460409164,-13.230388641357422,-17.40656280517578,0.05316087276099779,0.7861498925431079
highspeed_001,highspeed,train,0.2,1.0,0.10470660775899887,-9.80025863647461,-12.901426315307617,0.12450414040154101,0.7803952423073497
highspeed_001,highspeed,train,0.5,1.0,0.440522164106369,-3.5603225231170654,-5.3823113441467285,0.5119935331762235,0.7610397944608849
highspeed_002,highspeed,test,0.002,1.0,0.019769337028265,-17.04007911682129,-17.513883590698242,0.023035931884818783,1.3375696732655342
