model,group,query_s,n,nmse,nmse_db,median_db,energy_weighted_db
WI,far,0.019999999552965164,648,1.230448603630066,0.900634777494853,-13.999617190729472,-1.8189994017647193
WI,far,0.05000000074505806,648,5.895532131195068,7.705230106544713,-12.041337024358436,-0.6264232731801687
WI,far,0.10000000149011612,648,7.857859134674072,8.95304239087382,-10.623748575457093,-0.31035891403844507
WI,far,0.20000000298023224,648,12.018491744995117,10.798499695032142,-8.677436492371843,-0.1450687190650086
WI,far,0.30000001192092896,646,20.092065811157227,13.03024592012677,-7.777002404493176,-0.09983602051799159
WI,far,0.4000000059604645,644,22.233488082885742,13.47007601984419,-6.944653058666374,-0.0817411916208059
WI,far,0.5,642,15.345161437988281,11.859714617648224,-5.642358257486625,-0.06581818047573604
WI,normal,0.009999999776482582,324,0.20867769420146942,-6.805239706898902,-12.837343200942648,-6.595248944969119
WI,normal,0.019999999552965164,324,0.219687819480896,-6.581940217271008,-12.959848196145314,-6.490956946124018
WI,normal,0.05000000074505806,324,0.11819025874137878,-9.27418316595233,-12.773383194763229,-9.125021701866766
WI,normal,0.10000000149011612,324,0.16449768841266632,-7.838402005509497,-10.389434467505307,-7.736978310799584
WI,normal,0.20000000298023224,324,0.22552409768104553,-6.468070461108276,-8.441505993944196,-6.3701207311030235
WI,normal,0.30000001192092896,324,0.2491193413734436,-6.03592552970629,-7.649398074899425,-5.930291667979672
WI,normal,0.4000000059604645,324,0.27678343653678894,-5.578599027843053,-6.917785940375191,-5.484570914619806
WI,normal,0.5,324,0.35129618644714355,-4.543265647367293,-5.6184453741205935,-4.4693777172942495
WI,maneuver,0.009999999776482582,324,0.02523379772901535,-15.980173825131338,-22.00951921207063,-15.949080471498343
WI,maneuver,0.019999999552965164,324,0.05132110044360161,-12.897040399148027,-19.803851282232984,-12.76365897705588
WI,maneuver,0.05000000074505806,324,0.05847467482089996,-12.330321846343535,-14.531600645467522,-12.247126215638994
WI,maneuver,0.10000000149011612,324,0.09308727085590363,-10.311097022087498,-11.651647134262092,-10.261639041617068
WI,maneuver,0.20000000298023224,324,0.12973424792289734,-8.869453614599301,-9.847938329069022,-8.803066449579994
WI,maneuver,0.30000001192092896,324,0.1588069200515747,-7.9913057700506105,-8.621123721801528,-7.922703465606046
WI,maneuver,0.4000000059604645,324,0.20571032166481018,-6.8674391671748145,-7.454777397907488,-6.7946196517696125
WI,maneuver,0.5,324,0.27370601892471313,-5.627156521439564,-6.099686990726514,-5.555441142470256
WI,occlusion,0.009999999776482582,648,0.5019585490226746,-2.993321447553543,-12.024092910240212,-3.374957481249421
WI,occlusion,0.019999999552965164,648,1.4809412956237793,1.7053784346924425,-7.677706144727326,-1.312769168562411
WI,occlusion,0.05000000074505806,648,6.08991813659668,7.846114546914485,-4.535264716794137,-0.5077945560186087
WI,occlusion,0.10000000149011612,648,8.07504940032959,9.071451878730997,-3.048439582715741,-0.2338262097209887
WI,occlusion,0.20000000298023224,648,12.260190963745117,10.884972347708835,-2.0070239379292305,-0.11299102353541224
WI,occlusion,0.30000001192092896,646,20.405189514160156,13.097406326585077,-1.419921721669613,-0.0748175298173724
WI,occlusion,0.4000000059604645,644,22.621580123901367,13.545229372438808,-1.122507667202016,-0.05966720376935587
WI,occlusion,0.5,642,15.774955749511719,11.979681496740271,-0.7086254900169399,-0.045868497611068614
WI,far_maneuver,0.009999999776482582,162,0.02025454491376877,-16.934775102517747,-23.980615477598114,-17.0152518067211
WI,far_maneuver,0.019999999552965164,162,0.01689249649643898,-17.72306162477125,-20.725458747410094,-17.731795951843427
WI,far_maneuver,0.05000000074505806,162,0.036559052765369415,-14.370050652386011,-16.123635264587783,-14.415024078695769
WI,far_maneuver,0.10000000149011612,162,0.06578059494495392,-11.819022029095807,-12.302473633825814,-11.841961749847664
WI,far_maneuver,0.20000000298023224,162,0.1032366082072258,-9.861662724455197,-10.134356236728348,-9.879791066065742
WI,far_maneuver,0.30000001192092896,162,0.13669146597385406,-8.642585987910502,-8.784743346185522,-8.65991710334332
WI,far_maneuver,0.4000000059604645,162,0.1780814677476883,-7.493812735389324,-7.609960684888154,-7.509410612888239
WI,far_maneuver,0.5,162,0.2454320192337036,-6.100687795495439,-6.168180206444832,-6.118693642424114
WI,far_normal,0.009999999776482582,162,0.09125158190727234,-10.397595980205912,-18.794954797694963,-10.100121834685645
WI,far_normal,0.019999999552965164,162,0.08533646911382675,-10.688653304959798,-15.250668765989898,-10.418295493227458
WI,far_normal,0.05000000074505806,162,0.08259732276201248,-10.830340292961802,-15.24870765653616,-10.5288659997365
WI,far_normal,0.10000000149011612,162,0.10954788327217102,-9.603960096331448,-11.489025882756312,-9.448673500496504
WI,far_normal,0.20000000298023224,162,0.1626078337430954,-7.888585358056211,-9.341982292684813,-7.762778264579124
WI,far_normal,0.30000001192092896,162,0.18549807369709015,-7.316605959522667,-8.209410509584117,-7.221247242135583
WI,far_normal,0.4000000059604645,162,0.21206970512866974,-6.735213674813512,-7.439925787776649,-6.6703717708534995
WI,far_normal,0.5,162,0.2827388048171997,-5.486145821668557,-5.953994077060614,-5.450715009452791
WI,far_occlusion,0.009999999776482582,324,0.7523467540740967,-1.2358194840884336,-5.765486732915944,-1.692109517873157
WI,far_occlusion,0.019999999552965164,324,2.409782886505127,3.819779158361525,-6.479925178074383,-0.6688349010833944
WI,far_occlusion,0.05000000074505806,324,11.731486320495605,10.693530385347106,-1.9978350198239987,-0.21271226826758322
WI,far_occlusion,0.10000000149011612,324,15.628053665161133,11.939048938787858,-0.9819968173365428,-0.09407104228940802
WI,far_occlusion,0.20000000298023224,324,23.90406036376953,13.784716768395766,-0.5875653673878471,-0.046170142280194816
WI,far_occlusion,0.30000001192092896,322,40.14683532714844,16.03651316635241,-0.3944905447205238,-0.029538786117789644
WI,far_occlusion,0.4000000059604645,320,44.54737854003906,16.48822152388766,-0.40302554507845423,-0.02396860498857671
WI,far_occlusion,0.5,318,30.710790634155273,14.872909972841917,-0.2511063213931503,-0.017442257456973028
WI,near_maneuver,0.009999999776482582,162,0.03021305240690708,-15.198053959941964,-20.88297513260423,-15.091239727207322
WI,near_maneuver,0.019999999552965164,162,0.08574969321489334,-10.66767425049825,-17.538716924073686,-10.505353155579552
WI,near_maneuver,0.05000000074505806,162,0.08039030432701111,-10.9479632726141,-12.850049429064862,-10.804054086930257
WI,near_maneuver,0.10000000149011612,162,0.12039395421743393,-9.193953213500532,-10.013881768489732,-9.10063256848829
WI,near_maneuver,0.20000000298023224,162,0.15623189508914948,-8.062302992219896,-8.646884563494794,-7.9344299935999
WI,near_maneuver,0.30000001192092896,162,0.18092237412929535,-7.425077219183408,-7.668421605797694,-7.284911475722904
WI,near_maneuver,0.4000000059604645,162,0.23333919048309326,-6.320123131515719,-6.73648057344871,-6.170143142030935
WI,near_maneuver,0.5,162,0.30198001861572266,-5.200217924468963,-5.737903297373286,-5.04479242316214
WI,near_normal,0.009999999776482582,162,0.3261037766933441,-4.866441714866484,-5.4887714785165675,-4.691233445558644
WI,near_normal,0.019999999552965164,162,0.35403919219970703,-4.509486588388442,-4.084110700593148,-4.470593497116057
WI,near_normal,0.05000000074505806,162,0.15378320217132568,-8.13091100182939,-9.357580351414965,-8.06217831273916
WI,near_normal,0.10000000149011612,162,0.219447523355484,-6.586693161592512,-6.089526965581515,-6.505779551237164
WI,near_normal,0.20000000298023224,162,0.28844037652015686,-5.399439461976491,-5.042911653732903,-5.307226081276374
WI,near_normal,0.30000001192092896,162,0.31274059414863586,-5.048157430918483,-4.877994486633231,-4.92394824412251
WI,near_normal,0.4000000059604645,162,0.34149715304374695,-4.6661291254626915,-4.613014120283126,-4.5414043437808145
WI,near_normal,0.5,162,0.4198535978794098,-3.769021208335709,-3.5638456892584887,-3.6571905687547295
WI,near_occlusion,0.009999999776482582,324,0.25157031416893005,-5.993406078740633,-13.312281959110992,-7.413363158748324
WI,near_occlusion,0.019999999552965164,324,0.552099883556366,-2.57982344457096,-8.911510158577974,-4.032207787481604
WI,near_occlusion,0.05000000074505806,324,0.448351114988327,-3.4838174587230535,-6.69160553573365,-4.496060214589702
WI,near_occlusion,0.10000000149011612,324,0.522045373916626,-2.822917483670409,-5.230547019611236,-3.3703576889638542
WI,near_occlusion,0.20000000298023224,324,0.6163190603256226,-2.1019440104063727,-4.342426852875872,-2.883043834788763
WI,near_occlusion,0.30000001192092896,324,0.7854093313217163,-1.0490394325218528,-3.4245606982760526,-2.2208604207355496
WI,near_occlusion,0.4000000059604645,324,0.9664711952209473,-0.14811085187434442,-2.741679262703365,-1.6907334822254303
WI,near_occlusion,0.5,324,1.1157103776931763,0.4755147265371851,-1.9878852369024087,-1.204964117204438
WI,los,0.009999999776482582,1087,0.13381856679916382,-8.734836257385169,-19.540324729540053,-8.816782931888794
WI,los,0.019999999552965164,1084,0.2197226583957672,-6.581251551466365,-16.475635687603607,-6.450423429762621
WI,los,0.05000000074505806,1085,0.1611943542957306,-7.926501730839558,-13.021641416985055,-1.3230733071278298
WI,los,0.10000000149011612,1084,0.20904728770256042,-6.797554628586172,-10.822454878704997,-0.6611049921133422
WI,los,0.20000000298023224,1082,0.2564489543437958,-5.90999067405969,-8.986842526250662,-0.308894191827661
WI,los,0.30000001192092896,1080,0.2899520695209503,-5.376737871457316,-8.072146562323736,-0.21461185531393925
WI,los,0.4000000059604645,1078,0.3306152820587158,-4.8067707586928785,-7.074156688845666,-0.17757413964914098
WI,los,0.5,1076,0.40210118889808655,-3.9566464281075415,-5.796738177466267,-0.13711842433740995
WI,nlos,0.009999999776482582,209,1.2229458093643188,0.8740721319698133,-1.685162721723441,0.9328881470919534
WI,nlos,0.019999999552965164,212,3.8173470497131348,5.81761645126936,0.13205592139961667,0.14555552399556312
WI,nlos,0.05000000074505806,211,18.14507293701172,12.5875871825595,1.0238586806738348,0.05044446819555606
WI,nlos,0.10000000149011612,212,24.006990432739258,13.8033771939158,0.3245056919437007,0.06220725998092737
WI,nlos,0.20000000298023224,214,36.36555862426758,15.606902633105458,0.07676219831103104,0.02196967215144595
WI,nlos,0.30000001192092896,214,60.751277923583984,17.835554178970746,0.08689181947037238,0.04805449334244715
WI,nlos,0.4000000059604645,214,67.14122009277344,18.269892289993393,0.18558214013460303,0.031236854638284507
WI,nlos,0.5,214,46.24934768676758,16.651056117121293,0.5304934759671485,0.07225832012011937
WI,switch_window,0.009999999776482582,202,0.577578604221344,-2.383889031127794,-10.269002167847267,-6.124041377708846
WI,switch_window,0.019999999552965164,202,0.9065592288970947,-0.42603816562541535,-5.608289023247217,-4.9139918351166365
WI,switch_window,0.05000000074505806,202,17.337562561035156,12.38988041196746,-2.143035775362506,-0.20596248935391775
WI,switch_window,0.10000000149011612,202,24.55404281616211,13.901230088092472,-0.2912521424114712,-0.06147369611404524
WI,switch_window,0.20000000298023224,202,37.913326263427734,15.787918882112233,-0.19188769828576252,-0.028780690284079945
WI,switch_window,0.30000001192092896,202,63.96173858642578,18.059202600809055,-0.005270732762827535,-0.016556603751990733
WI,switch_window,0.4000000059604645,202,70.63282012939453,18.490065465057842,-0.0027675739354945075,-0.012823667065047603
WI,switch_window,0.5,202,47.72519302368164,16.787476935654485,0.04459440403791092,-0.00722119611679305
WMI,all,0.009999999776482582,1296,0.3027992844581604,-5.188451554475252,-15.056783215508124,-5.212963576072407
WMI,all,0.019999999552965164,1296,0.7511076331138611,-1.2429782448978923,-12.316958896364811,-2.7512737961443228
WMI,all,0.05000000074505806,1296,1.6197844743728638,2.094572319392186,-10.523732974516616,-1.2198859812078764
WMI,all,0.10000000149011612,1296,0.6859238147735596,-1.6372411849273276,-9.552977310862852,-0.6609768896622672
WMI,all,0.20000000298023224,1296,0.440521240234375,-3.5603314674297866,-7.9961724986170175,-0.3174047642281599
WMI,all,0.30000001192092896,1294,0.5078641772270203,-2.942524195425507,-7.449193997725272,-0.22384344439603804
WMI,all,0.4000000059604645,1292,0.9567533731460571,-0.19199997944710162,-6.495447277406078,-0.18849979615113194
WMI,all,0.5,1290,0.6468873620033264,-1.891713334256452,-5.775618586129242,-0.16305495616039653
WMI,near,0.009999999776482582,648,0.21081949770450592,-6.760892257465231,-13.853472924742379,-7.441550561132397
WMI,near,0.019999999552965164,648,0.3641733229160309,-4.386918711020527,-9.069142648702776,-5.275788599769879
WMI,near,0.05000000074505806,648,0.2549501061439514,-5.93544802885671,-10.723659535728007,-6.35500109125995
WMI,near,0.10000000149011612,648,0.28109511733055115,-5.511466980952109,-9.201531148137743,-5.797047965241826
WMI,near,0.20000000298023224,648,0.3307702839374542,-4.804735139371438,-8.20180710306825,-5.108704312239408
WMI,near,0.30000001192092896,648,0.3781268298625946,-4.223625063246338,-7.6014093536975755,-4.304959220332661
WMI,near,0.4000000059604645,648,0.452051043510437,-3.4481252389807917,-6.223350652768666,-3.5796034853427026
WMI,near,0.5,648,0.5579195618629456,-2.534284110216185,-5.392921269120593,-2.8405482005700096
WMI,far,0.009999999776482582,648,0.3947790265083313,-4.036459282254318,-15.554408841048327,-3.9047348549983605
WMI,far,0.019999999552965164,648,1.1380419731140137,0.5615827994626343,-13.998741176608522,-1.8755373394886676
WMI,far,0.05000000074505806,648,2.984618902206421,4.748888851353909,-10.36879987275019,-0.6491916680265137
WMI,far,0.10000000149011612,648,1.0907524824142456,0.37726210059116144,-9.920977953609958,-0.33234033112141487
WMI,far,0.20000000298023224,648,0.5502722263336182,-2.5942240660451796,-7.7754546253111245,-0.1527399869346775
WMI,far,0.30000001192092896,646,0.6380031108856201,-1.9517720366572666,-7.147091014789977,-0.10562218838832402
WMI,far,0.4000000059604645,644,1.4645905494689941,1.6571622744748746,-7.217460866759513,-0.09051671282245301
WMI,far,0.5,642,0.736686646938324,-1.3271720202452326,-6.782112247336283,-0.07920544301376982
WMI,normal,0.009999999776482582,324,0.2075577676296234,-6.828610089703163,-12.831506709487265,-6.617503569866427
WMI,normal,0.019999999552965164,324,0.2145223319530487,-6.685274907093586,-13.005122549843193,-6.592167287008054
WMI,normal,0.05000000074505806,324,0.10468453168869019,-9.801174854514061,-14.101011936410213,-9.631370759444808
WMI,normal,0.10000000149011612,324,0.11643026024103165,-9.33934131818707,-13.134525617697406,-9.202417821388462
WMI,normal,0.20000000298023224,324,0.15360116958618164,-8.136054773846439,-11.2809139697217,-7.990088309998721
WMI,normal,0.30000001192092896,324,0.16114747524261475,-7.9277649435139885,-10.496045064242406,-7.762990523136317
WMI,normal,0.4000000059604645,324,0.16628527641296387,-7.791462033101704,-10.141932429302773,-7.640324514369298
WMI,normal,0.5,324,0.1987590491771698,-7.016730894979283,-9.652540787462566,-6.891331372368407
WMI,maneuver,0.009999999776482582,324,0.02516450732946396,-15.99211567797725,-21.88204653504276,-15.962916576269022
WMI,maneuver,0.019999999552965164,324,0.050948966294527054,-12.928646229850717,-19.020027405649902,-12.7985852253073
WMI,maneuver,0.05000000074505806,324,0.055882230401039124,-12.527262684216208,-15.547607091704673,-12.476317395543337
WMI,maneuver,0.10000000149011612,324,0.07388000935316086,-11.314730582503953,-15.60562012462476,-11.327308974203532
WMI,maneuver,0.20000000298023224,324,0.0965704396367073,-10.151557914655802,-13.85404975312544,-10.158498316130018
WMI,maneuver,0.30000001192092896,324,0.11831153929233551,-9.269728952149501,-13.300505587610969,-9.301540910730825
WMI,maneuver,0.4000000059604645,324,0.15277332067489624,-8.159524814627215,-11.928224692593734,-8.17412926346434
WMI,maneuver,0.5,324,0.18776877224445343,-7.263766334202949,-10.518285523847348,-7.247378063123256
WMI,occlusion,0.009999999776482582,648,0.4892374277114868,-3.1048032590640746,-12.037706626071481,-3.4438669322391307
WMI,occlusion,0.019999999552965164,648,1.3694796562194824,1.3655558514255892,-7.6207247498233945,-1.3940894167164193
WMI,occlusion,0.05000000074505806,648,3.1592857837677,4.995889132427788,-4.186463031985505,-0.5326735350684624
WMI,occlusion,0.10000000149011612,648,1.276692509651184,1.0608631038627956,-2.2732957931223723,-0.270839408500589
WMI,occlusion,0.20000000298023224,648,0.7559567093849182,-1.2150307409345402,-1.276228638817779,-0.12826379137588206
WMI,occlusion,0.30000001192092896,646,0.8771384954452515,-0.5693182845963334,-0.9195356891851074,-0.08620370534988724
WMI,occlusion,0.4000000059604645,644,1.7589291334152222,2.4524834225069143,-0.4604199573979827,-0.07340668796772326
WMI,occlusion,0.5,642,1.1047502756118774,0.43264118581651695,-0.24106902617397893,-0.062380900614755555
WMI,far_maneuver,0.009999999776482582,162,0.020665878430008888,-16.84746129738795,-22.31412029999686,-16.92994881898672
WMI,far_maneuver,0.019999999552965164,162,0.018450530245900154,-17.339911482279867,-19.142209778546096,-17.36930875817895
WMI,far_maneuver,0.05000000074505806,162,0.046143997460603714,-13.358847851967754,-16.651345866945654,-13.472092554599795
WMI,far_maneuver,0.10000000149011612,162,0.07238834351301193,-11.40331361365603,-17.187381331234842,-11.568815159510539
WMI,far_maneuver,0.20000000298023224,162,0.10692582279443741,-9.709173991613168,-17.23422445025729,-9.932653748163297
WMI,far_maneuver,0.30000001192092896,162,0.14102376997470856,-8.507076795517005,-15.482316532901999,-8.779945562688756
WMI,far_maneuver,0.4000000059604645,162,0.16554373502731323,-7.81087250396971,-15.243954869273587,-8.127554582932474
WMI,far_maneuver,0.5,162,0.1866154670715332,-7.290523638829802,-15.6145639977765,-7.659668797318454
WMI,far_normal,0.009999999776482582,162,0.09146638214588165,-10.387384986251718,-18.898067720595634,-10.088380610013639
WMI,far_normal,0.019999999552965164,162,0.0844108983874321,-10.736014774980218,-15.504964332080124,-10.461499668233227
WMI,far_normal,0.05000000074505806,162,0.07086528092622757,-11.495664868932995,-18.37863921229426,-11.136554986835623
WMI,far_normal,0.10000000149011612,162,0.06818832457065582,-11.662899803085283,-15.359497427391346,-11.419286483265195
WMI,far_normal,0.20000000298023224,162,0.09551241248846054,-10.199401852230343,-13.971226700348375,-9.972057778911324
WMI,far_normal,0.30000001192092896,162,0.09197098016738892,-10.363491850600079,-12.904829838556463,-10.168690074374531
WMI,far_normal,0.4000000059604645,162,0.0844631940126419,-10.733324995647047,-13.066111519474289,-10.60653478923275
WMI,far_normal,0.5,162,0.09772034734487534,-10.100149980054514,-11.576544360419437,-10.021527554401269
WMI,far_occlusion,0.009999999776482582,324,0.7334919571876526,-1.3460464387682893,-5.811008375753783,-1.7581560921809782
WMI,far_occlusion,0.019999999552965164,324,2.2246530055999756,3.472622807078482,-6.441463450878471,-0.7270515148786026
WMI,far_occlusion,0.05000000074505806,324,5.910733222961426,7.716413581967406,-1.677695603483946,-0.23501579324055516
WMI,far_occlusion,0.10000000149011612,324,2.1112167835235596,3.245328297331642,-0.8330891287921847,-0.11157569596883257
WMI,far_occlusion,0.20000000298023224,324,0.9993253946304321,-0.0029307625599210496,-0.32845441244943924,-0.04995647865269354
WMI,far_occlusion,0.30000001192092896,322,1.1627479791641235,0.6548559338791217,-0.10184559486141996,-0.03129472002917743
WMI,far_occlusion,0.4000000059604645,320,2.8209221363067627,4.503910988320751,-0.07561267977156112,-0.027359975354076596
WMI,far_occlusion,0.5,318,1.3424227237701416,1.278892950374061,-0.009416125830209426,-0.022412075870392244
WMI,near_maneuver,0.009999999776482582,162,0.02966313809156418,-15.277829064513124,-21.13533598485573,-15.170156467913714
WMI,near_maneuver,0.019999999552965164,162,0.0834474116563797,-10.785871295753267,-17.94938909451577,-10.619888153422377
WMI,near_maneuver,0.05000000074505806,162,0.06562046706676483,-11.829606827613585,-15.18567640403324,-11.664608924765874
WMI,near_maneuver,0.10000000149011612,162,0.07537166774272919,-11.227918750234034,-14.130620435610377,-11.097471086878745
WMI,near_maneuver,0.20000000298023224,162,0.0862150713801384,-10.644168078981577,-12.454690055576737,-10.398780847587988
WMI,near_maneuver,0.30000001192092896,162,0.09559930115938187,-10.195452824491458,-11.143086533669946,-9.902850311640599
WMI,near_maneuver,0.4000000059604645,162,0.14000289142131805,-8.538629949263607,-9.083057269642778,-8.222110361505242
WMI,near_maneuver,0.5,162,0.18892206251621246,-7.237173217523334,-8.43269968766759,-6.861563096081836
WMI,near_normal,0.009999999776482582,162,0.32364916801452637,-4.899255050593511,-5.515649406689233,-4.723258411404282
WMI,near_normal,0.019999999552965164,162,0.3446337580680847,-4.626421841583895,-4.173089842340182,-4.58660428648482
WMI,near_normal,0.05000000074505806,162,0.1385037899017334,-8.585383427663874,-9.934911584950232,-8.511916230546667
WMI,near_normal,0.10000000149011612,162,0.16467219591140747,-7.833797231229508,-8.57983052587179,-7.734124458781166
WMI,near_normal,0.20000000298023224,162,0.21168996393680573,-6.742997310697842,-6.960977934684803,-6.621740840008635
WMI,near_normal,0.30000001192092896,162,0.23032395541667938,-6.376608898072619,-5.9156747930579,-6.205670957098218
WMI,near_normal,0.4000000059604645,162,0.24810738861560822,-6.053603022847934,-5.728814899763589,-5.872480789381167
WMI,near_normal,0.5,162,0.29979777336120605,-5.231715970398824,-5.1962876903507995,-5.066531760147433
WMI,near_occlusion,0.009999999776482582,324,0.24498286843299866,-6.108642846360894,-13.341817954998746,-7.495970417542903
WMI,near_occlusion,0.019999999552965164,324,0.5143060684204102,-2.8877835130412945,-8.219720322367731,-4.262377535304779
WMI,near_occlusion,0.05000000074505806,324,0.4078381359577179,-3.8951216683245575,-6.294706528617216,-4.5803651707002855
WMI,near_occlusion,0.10000000149011612,324,0.44216829538345337,-3.5441240068459305,-5.765225562598797,-4.115995637817952
WMI,near_occlusion,0.20000000298023224,324,0.5125880241394043,-2.902315446810953,-4.742515382468865,-3.628587521315096
WMI,near_occlusion,0.30000001192092896,324,0.5932919979095459,-2.267315092171801,-3.9401801752258825,-2.8710492537912122
WMI,near_occlusion,0.4000000059604645,324,0.7100470066070557,-1.4871289911994732,-3.1397263616537723,-2.3234627424173433
WMI,near_occlusion,0.5,324,0.8714791536331177,-0.5974299704553858,-2.3016564009240144,-1.800309802207738
WMI,los,0.009999999776482582,1087,0.13271266222000122,-8.770876387789063,-19.456586120718704,-8.847679132001476
WMI,los,0.019999999552965164,1084,0.21283327043056488,-6.7196048147573,-15.570770974557727,-6.571086560648586
WMI,los,0.05000000074505806,1085,0.15645770728588104,-8.056030381471711,-13.066390779737077,-1.3306074516104167
WMI,los,0.10000000149011612,1084,0.19241593778133392,-7.157589582658881,-12.73483007639086,-0.7087812140527959
WMI,los,0.20000000298023224,1082,0.23107555508613586,-6.362459950345975,-11.156025888606012,-0.3361631625833034
WMI,los,0.30000001192092896,1080,0.25625187158584595,-5.913329539696059,-9.646788738322728,-0.23794852179809134
WMI,los,0.4000000059604645,1078,0.281991183757782,-5.497644693586487,-8.842949182373836,-0.20388219179150793
WMI,los,0.5,1076,0.3207712769508362,-4.938045269846149,-7.835138721441426,-0.16905413119190793
WMI,nlos,0.009999999776482582,209,1.1874125003814697,0.7460161661136213,-1.7658317679717448,0.855844372087017
WMI,nlos,0.019999999552965164,212,3.5034162998199463,5.444917462164778,0.05037487090184013,0.0768969882031201
WMI,nlos,0.05000000074505806,211,9.144474983215332,9.611587761396255,0.3635141269885711,-0.17846951406531322
WMI,nlos,0.10000000149011612,212,3.20933198928833,5.06414645003983,0.048359135985907215,-0.05286822930028984
WMI,nlos,0.20000000298023224,214,1.4994944334030151,1.7594485786024028,0.016762425694975956,-0.00560741288307237
WMI,nlos,0.30000001192092896,214,1.777682900428772,2.498542949492135,0.052226495418730146,0.047852239784635514
WMI,nlos,0.4000000059604645,214,4.3557891845703125,6.390668522147331,0.04897245248684876,0.018061342658135183
WMI,nlos,0.5,214,2.2866110801696777,3.591923036099746,0.047250031648367254,0.045138571134985137
WMI,switch_window,0.009999999776482582,202,0.5606979727745056,-2.5127101410738635,-10.175589197351924,-6.19082816909112
WMI,switch_window,0.019999999552965164,202,0.83490389585495,-0.7836351242292707,-5.8827573212905735,-4.993099920399624
WMI,switch_window,0.05000000074505806,202,8.551859855651855,9.320605752203926,-1.7483914945769632,-0.20185604024760803
WMI,switch_window,0.10000000149011612,202,2.7951648235321045,4.464074221830645,-0.75445098593261,-0.10609379726524792
WMI,switch_window,0.20000000298023224,202,1.1244066953659058,0.5092342298290392,-0.2810151413997923,-0.047184585985819344
WMI,switch_window,0.30000001192092896,202,1.5063667297363281,1.779307150997612,-0.01727748308681428,-0.031266561093555474
WMI,switch_window,0.4000000059604645,202,1.7355817556381226,2.3944507619597677,-0.003970651246079002,-0.027668934139950373
WMI,switch_window,0.5,202,2.1611850261688232,3.3469194985606188,0.0010943208573896013,-0.0225497233226421
