time_s,mean_abs_H_squared_db,los,path_count
4.91,-68.22878459487512,1,87
4.912,-68.22228740095834,1,87
4.914,-68.21563574726295,1,86
4.916,-68.20908002661638,1,86
4.918,-68.20283219654509,1,86
4.92,-68.19683179498085,1,86
4.922,-68.19085859867909,1,84
4.924,-68.18594985339358,1,83
4.926,-68.20534819301483,1,82
4.928,-68.17394391353841,1,82
4.93,-68.16641463114034,1,82
4.932,-68.15822770627759,1,82
4.934,-68.14957592216585,1,82
4.936,-68.14082140740307,1,82
4.938,-68.13222227824055,1,82
4.94,-68.12420446940573,1,82
4.942,-68.11693549991855,1,82
4.944,-68.11061342868871,1,82
4.946,-68.10521238935675,1,82
4.948,-68.1007738054632,1,82
4.95,-68.09713025107892,1,82
4.952,-68.09403463045984,1,82
4.954,-68.09120949017057,1,82
4.956,-68.08830636103187,1,82
4.958,-68.0851149618,1,82
4.96,-68.08153790697085,1,82
4.962,-68.0779823002316,1,81
4.964,-68.0738430466724,1,81
4.966,-68.06963875258698,1,81
4.968,-68.06550782385871,1,81
4.97,-68.06152388396926,1,81
4.972,-68.05771876910403,1,81
4.974,-68.05402930063852,1,81
4.976,-68.05054312329354,1,81
4.978,-68.04738973377512,1,81
4.98,-68.04480506456852,1,81
4.982,-68.04294710121981,1,81
4.984,-68.04197824837865,1,81
4.986,-68.04181675544869,1,81
4.988,-68.0422551657905,1,81
4.99,-68.04414069173676,1,80
4.992,-68.04356279826428,1,81
4.994,-68.04368008271095,1,81
4.996,-68.04296892201518,1,81
4.998,-68.04123913310082,1,81
5.0,-68.03844566418468,1,81
5.002,-68.03473634510026,1,81
5.004,-68.03041746070897,1,81
5.006,-68.02590171559123,1,80
5.008,-68.02194879739487,1,80
5.01,-68.0190583101174,1,80
5.012,-68.0176035712425,1,80
5.014,-68.01796452845576,1,81
5.016,-68.01966163972222,1,81
5.018,-68.02250570045207,1,81
5.02,-68.0259642977123,1,81
5.022,-68.02937327991799,1,81
5.024,-68.03214019829052,1,81
5.026,-68.03379317085907,1,81
5.028,-68.0341013182642,1,81
5.03,-68.03313273126466,1,81
5.032,-68.03104315774043,1,81
5.034,-68.02821957175551,1,81
5.036,-68.02504524850917,1,81
5.038,-68.0218167401451,1,81
5.04,-68.01875328065209,1,81
5.042,-68.01656752717642,1,81
5.044,-68.01403125949038,1,81
5.046,-68.01203807188095,1,81
5.048,-68.01070249488976,1,81
5.05,-68.01006346395486,1,81
5.052,-68.05540153381624,1,79
5.054,-68.05588217416255,1,79
5.056,-68.01189801828792,1,82
5.058,-68.00342391134045,1,83
5.06,-68.0054400054743,1,83
5.062,-68.00506724056268,1,83
5.064,-68.00208023128073,1,83
5.066,-67.99649185112044,1,83
5.068,-67.98862544334224,1,83
5.07,-67.97897362829099,1,83
5.072,-68.00042643168739,1,82
5.074,-67.99365675944536,1,82
5.076,-67.9865853457927,1,82
5.078,-67.98008344601067,1,82
5.08,-67.97469278916688,1,82
5.082,-67.97094096720821,1,82
5.084,-67.96905877236482,1,82
5.086,-67.9688183964085,1,82
5.088,-67.94973938888084,1,84
5.09,-68.03455584501083,1,83
5.092,-68.02929812912897,1,83
5.094,-68.02268824426164,1,83
5.096,-68.01484505435509,1,83
5.098,-68.00607200682873,1,83
5.1,-67.94824649110029,1,83
5.102,-67.93828563483441,1,82
5.104,-67.93105055215781,1,82
5.106,-67.92642148586836,1,82
5.108,-67.92403880994442,1,82
5.11,-67.92309012860211,1,82
5.112,-67.9225520799467,1,82
5.114,-67.92131773642019,1,82
5.116,-67.91843981554717,1,82
5.118,-67.93698520412191,1,82
5.12,-67.90727462624874,1,83
5.122,-67.89100306665472,1,83
5.124,-67.87371017526154,1,83
5.126,-67.85674154211995,1,83
5.128,-67.84138920346679,1,83
5.13,-67.86068455743833,1,82
5.132,-67.85193019479179,1,82
5.134,-67.84531358362662,1,82
5.136,-67.8405939359776,1,82
5.138,-67.83725666812924,1,82
5.14,-67.83486960923577,1,82
5.142,-67.83288407382403,1,82
5.144,-67.83086576312171,1,81
5.146,-67.82845124778282,1,81
5.148,-67.82532262070585,1,81
5.15,-67.82137226381506,1,81
5.152,-67.80163943027881,1,82
5.154,-67.79289030594425,1,82
5.156,-67.78222119880837,1,82
5.158,-67.79543111957727,1,81
5.16,-67.78670898617949,1,81
5.162,-67.77752627028892,1,81
5.164,-67.76835746527065,1,81
5.166,-67.75978857060406,1,81
5.168,-67.75264651569704,1,81
5.17,-67.74749446664777,1,81
5.172,-67.74494848123044,1,81
5.174,-67.74526052917153,1,81
5.176,-67.74821969430877,1,81
5.178,-67.75328230893037,1,81
5.18,-67.75863800296658,1,80
5.182,-67.77372619094635,1,79
5.184,-67.75195905192794,1,81
5.186,-67.75474191565124,1,81
5.188,-67.75394305330926,1,81
5.19,-67.749563959749,1,81
5.192,-67.74230804318088,1,81
5.194,-67.73342208634963,1,81
5.196,-67.72422032154888,1,81
5.198,-67.71631906600986,1,81
5.2,-67.71076706231077,1,81
5.202,-67.70799145410412,1,82
5.204,-67.7092082506873,1,82
5.206,-67.71372103311413,1,82
5.208,-67.72073793164269,1,82
5.21,-67.72928294943954,1,82
5.212,-67.73843697291856,1,82
5.214,-67.74683414606523,1,81
5.216,-67.75391393825878,1,81
5.218,-67.75879395542181,1,81
5.22,-67.76110579476237,1,81
5.222,-67.76058784656718,1,81
5.224,-67.75735293720997,1,81
5.226,-67.75178631970567,1,81
5.228,-67.74429529894903,1,81
5.23,-67.73545808483017,1,81
5.232,-67.72611573562568,1,81
5.234,-67.71698273506121,1,81
5.236,-67.76762622542026,1,80
5.238,-67.75985747132258,1,80
5.24,-67.75289501965928,1,80
5.242,-67.7473431122847,1,80
5.244,-67.7428808261935,1,79
5.246,-67.7412587289529,1,79
5.248,-67.70477629081122,1,82
5.25,-67.70919427137984,1,82
5.252,-67.71278736940047,1,82
5.254,-67.7143651314133,1,82
5.256,-67.71296388102955,1,82
5.258,-67.70777529525255,1,82
5.26,-67.69873947265278,1,82
5.262,-67.6863175470868,1,82
5.264,-67.67150085345017,1,82
5.266,-67.65570508356527,1,82
5.268,-67.64024919647123,1,82
5.27,-67.6265225106168,1,82
5.272,-67.61546123398576,1,82
5.274,-67.60740915564051,1,82
5.276,-67.60247481432978,1,82
5.278,-67.60009433201162,1,82
5.28,-67.59950969991627,1,82
5.282,-67.59960785003292,1,82
5.284,-67.59922185833035,1,82
5.286,-67.59732965894648,1,82
5.288,-67.59296429646976,1,81
5.29,-67.58557193079395,1,81
5.292,-67.57495103772654,1,81
5.294,-67.56117924201325,1,81
5.296,-67.61202741305797,1,80
5.298,-67.59945490097581,1,80
5.3,-67.58512332131332,1,80
5.302,-67.56973132456828,1,81
5.304,-67.55413747451564,1,81
5.306,-67.53923885423438,1,81
5.308,-67.5259480129532,1,81
5.31,-67.51489301774836,1,81
5.312,-67.50662695766843,1,81
5.314,-67.50139063500104,1,81
5.316,-67.49900239208677,1,81
5.318,-67.4989751295977,1,81
5.32,-67.50056707985433,1,81
5.322,-67.50274591112165,1,81
5.324,-67.50459378148938,1,81
5.326,-67.50521076598443,1,81
5.328,-67.50412819284344,1,81
5.33,-67.50111307345554,1,81
5.332,-67.49614554810779,1,81
5.334,-67.48956995646459,1,81
5.336,-67.48184160450433,1,81
5.338,-67.47348353257391,1,81
5.34,-67.46511644257663,1,81
5.342,-67.45741525176388,1,81
5.344,-67.4509364076824,1,81
5.346,-67.44632928201969,1,81
5.348,-67.44398948721131,1,81
5.35,-67.44416238558611,1,81
5.352,-67.4469312901295,1,81
5.354,-67.45194290376149,1,81
5.356,-67.45878486182743,1,81
5.358,-67.46672025987263,1,81
5.36,-67.47487002095725,1,81
5.362,-67.48244128830842,1,81
5.364,-67.48842956733296,1,81
5.366,-67.49219048762379,1,81
5.368,-67.493186957956,1,81
5.37,-67.49130592458351,1,81
5.372,-67.5165977310442,1,79
5.374,-67.5108968420772,1,79
5.376,-67.47351972623724,1,81
5.378,-67.46561877352849,1,81
5.38,-67.45913479185704,1,81
5.382,-67.4550836608471,1,81
5.384,-67.454047622382,1,80
5.386,-67.45626852972136,1,80
5.388,-67.46146473772241,1,80
5.39,-67.46904244209573,1,80
5.392,-67.47809571969977,1,80
5.394,-67.48755409417181,1,80
5.396,-67.49627955842104,1,80
5.398,-67.50323197719099,1,80
5.4,-67.5074172891925,1,80
5.402,-67.50813646535563,1,80
5.404,-67.50497949514948,1,80
5.406,-67.49807555385961,1,80
5.408,-67.48788378978226,1,80
5.41,-67.4754449224941,1,80
5.412,-67.46184382993549,1,80
5.414,-67.44835539297661,1,80
5.416,-67.43616622222565,1,80
5.418,-67.4261897574566,1,80
5.42,-67.41889227832093,1,80
5.422,-67.41448953138789,1,80
5.424,-67.41261075773053,1,79
5.426,-67.41322230229885,1,79
5.428,-67.41493077224185,1,79
5.43,-67.4167503142913,1,79
5.432,-67.41680430284455,1,78
5.434,-67.41548743624375,1,78
5.436,-67.41121198522548,1,78
5.438,-67.43907572873128,1,77
5.44,-67.39568847508464,1,79
5.442,-67.3813401681039,1,79
5.444,-67.36514336275809,1,79
5.446,-67.34812824945621,1,79
5.448,-67.33132673124709,1,79
5.45,-67.31551290616328,1,79
5.452,-67.30132875464658,1,79
5.454,-67.28911832153881,1,79
5.456,-67.27849771622839,1,76
5.458,-67.27175717802476,1,77
5.46,-67.2660018907255,1,77
5.462,-67.26243900153813,1,77
5.464,-67.26071736030852,1,77
5.466,-67.2601456381594,1,77
5.468,-67.2612819482573,1,76
5.47,-67.26077369440833,1,76
5.472,-67.25961657699756,1,77
5.474,-67.25543035368258,1,76
5.476,-67.249628891239,1,76
5.478,-67.24271799340157,1,75
5.48,-67.23311088724535,1,75
5.482,-67.22243321737241,1,75
5.484,-67.21152276741152,1,75
5.486,-67.20348128832646,1,75
5.488,-67.1941882154091,1,76
5.49,-67.18369756846342,1,75
5.492,-67.17688053049997,1,75
5.494,-67.17361690430836,1,75
5.496,-67.17462827982831,1,75
5.498,-67.18002616404108,1,75
5.5,-67.2258770214074,1,74
5.502,-67.23692109823737,1,74
5.504,-67.21692983267756,1,75
5.506,-67.29589780192427,1,73
5.508,-67.2990893318905,1,73
5.51,-67.30191891436142,1,73
5.512,-67.30454160819863,1,73
5.514,-67.30728624909545,1,72
5.516,-67.31000330674354,1,72
5.518,-67.27469986648096,1,73
5.52,-67.28678145280092,1,74
5.522,-67.30087622397053,1,73
5.524,-67.3132678941701,1,73
5.526,-67.32384863695118,1,72
5.528,-67.33136619416706,1,72
5.53,-67.33541343149786,1,72
5.532,-67.3357947866895,1,72
5.534,-67.33268510191222,1,72
5.536,-67.32633710628488,1,73
5.538,-67.31826894688692,1,72
5.54,-67.308795845914,1,72
5.542,-67.29943951879888,1,70
5.544,-67.29073157999322,1,70
5.546,-67.28362802725093,1,70
5.548,-67.27854669962707,1,70
5.55,-67.27553420616123,1,70
5.552,-67.27408358975184,1,72
5.554,-67.27529733105428,1,71
5.556,-67.27631304040563,1,71
5.558,-67.27747183046084,1,71
5.56,-67.27806867573545,1,71
5.562,-67.27733839928406,1,71
5.564,-67.25030407227955,1,70
5.566,-67.24559016524871,1,69
5.568,-67.26017659893995,1,72
5.57,-67.24801978103372,1,71
5.572,-67.23283982426193,1,71
5.574,-67.21545420060953,1,71
5.576,-67.19691348536202,1,71
5.578,-67.17845897286607,1,71
5.58,-67.16123538386559,1,71
5.582,-67.09431873860761,1,72
5.584,-67.08378747636134,1,73
5.586,-67.0770081356456,1,72
5.588,-67.07125120425273,1,72
5.59,-67.06695287137546,1,72
5.592,-67.06371038379893,1,72
5.594,-67.06101422768754,1,72
5.596,-67.05835132523016,1,72
5.598,-67.05514744104975,1,71
5.6,-67.05080656415178,1,72
5.602,-67.04534062959313,1,71
5.604,-67.03833198863512,1,71
5.606,-67.03010332742102,1,71
5.608,-67.02115853079013,1,71
5.61,-67.01212873609276,1,71
5.612,-67.00368940994628,1,71
5.614,-66.99646840546096,1,71
5.616,-66.99027878533958,1,72
5.618,-66.98753516210404,1,71
5.62,-66.98642450184164,1,71
5.622,-67.03100755042107,1,70
5.624,-67.0338055628064,1,70
5.626,-67.01283334823677,1,69
5.628,-67.02266269300466,1,69
5.63,-67.03471013258432,1,69
5.632,-67.02199625054648,1,72
5.634,-67.03079526310377,1,71
5.636,-67.03777205615364,1,71
5.638,-67.04285306415349,1,71
5.64,-67.04584462901596,1,71
5.642,-67.04677424069644,1,71
5.644,-67.04604666411035,1,71
5.646,-67.04408998339483,1,71
5.648,-67.04112736412371,1,72
5.65,-67.03871514877106,1,71
5.652,-67.03631090624334,1,71
5.654,-67.03466244251081,1,71
5.656,-67.03416619016237,1,71
5.658,-67.03505617671306,1,71
5.66,-67.03740305328947,1,71
5.662,-67.04102051234838,1,71
5.664,-67.04456378402585,1,72
5.666,-67.05000756982345,1,71
5.668,-67.05396160283078,1,71
5.67,-67.05657813114698,1,71
5.672,-67.05729876103977,1,71
5.674,-67.0557716440901,1,71
5.676,-67.05195315870779,1,71
5.678,-67.09985537139765,1,70
5.68,-67.08953383125724,1,71
5.682,-67.0729996372196,1,71
5.684,-67.05649711348511,1,69
5.686,-67.03792582952835,1,69
5.688,-67.01843052003446,1,68
5.69,-67.00204250584703,1,67
5.692,-66.95446301269655,1,66
5.694,-66.93926150602677,1,66
5.696,-66.92054269721261,1,70
5.698,-66.91250729635941,1,69
5.7,-66.90547607704703,1,69
5.702,-66.90011813825203,1,69
5.704,-66.89595836745173,1,69
5.706,-66.89248574087304,1,69
5.708,-66.88920694785904,1,69
5.71,-66.88562804811468,1,69
5.712,-66.88111843487641,1,70
5.714,-66.87607630951709,1,69
5.716,-66.86951427900749,1,69
5.718,-66.86168244305361,1,69
5.72,-66.85278722014759,1,69
5.722,-66.84334617641144,1,69
5.724,-66.83402739415581,1,69
5.726,-66.79733970992163,1,68
5.728,-66.78969027902306,1,69
5.73,-66.78599463690611,1,68
5.732,-66.7837583832412,1,68
5.734,-66.7839681182733,1,68
5.736,-66.78652056916803,1,68
5.738,-66.7911866560129,1,68
5.74,-66.79769761701027,1,68
5.742,-66.8463281674038,1,67
5.744,-66.85815039094724,1,68
5.746,-66.87204714483268,1,68
5.748,-66.88346238152293,1,67
5.75,-66.89807326420878,1,66
5.752,-66.9018763419399,1,66
5.754,-66.90202262267798,1,66
5.756,-66.89949340607411,1,66
5.758,-66.89540544993068,1,66
5.76,-66.84851273050309,1,69
5.762,-66.84717909200715,1,68
5.764,-66.8444461235515,1,68
5.766,-66.84071550005797,1,68
5.768,-66.8363878919683,1,68
5.77,-66.83239931650851,1,68
5.772,-66.8298501164629,1,68
5.774,-66.8296254954679,1,68
5.776,-66.83076721836204,1,69
5.778,-66.83572899749551,1,68
5.78,-66.88322611073447,1,67
5.782,-66.88906024318179,1,67
5.784,-66.89153777647013,1,67
5.786,-66.89006846597691,1,67
5.788,-66.88496693820474,1,67
5.79,-66.87686046642769,1,67
5.792,-66.86614173729737,1,68
5.794,-66.85327248734899,1,67
5.796,-66.83790529890048,1,67
5.798,-66.82029330814932,1,67
5.8,-66.80116728093097,1,67
5.802,-66.78191635354368,1,67
5.804,-66.7642865037029,1,67
5.806,-66.74982945117964,1,67
5.808,-66.73832623488707,1,68
5.81,-66.73286655493328,1,67
5.812,-66.72945270886872,1,67
5.814,-66.73083639455353,1,66
5.816,-66.7299617865501,1,66
5.818,-66.72941913173564,1,66
5.82,-66.7291094323747,1,66
5.822,-66.72904764530568,1,66
5.824,-66.72878450011646,1,67
5.826,-66.72535703917065,1,67
5.828,-66.72340800936675,1,67
5.83,-66.71911633984104,1,67
5.832,-66.71200111341774,1,67
5.834,-66.70232878313088,1,67
5.836,-66.69124465052928,1,67
5.838,-66.68043143644779,1,67
5.84,-66.67085043239703,1,68
5.842,-66.6656927695291,1,67
5.844,-66.66287306261809,1,67
5.846,-66.6634012393496,1,67
5.848,-66.66642620304016,1,67
5.85,-66.67159102890454,1,67
5.852,-66.67878405736478,1,67
5.854,-66.68805382373085,1,67
5.856,-66.69826449980047,1,68
5.858,-66.71118073735055,1,67
5.86,-66.72261063712655,1,67
5.862,-66.7315763303496,1,67
5.864,-66.73647897469978,1,67
5.866,-66.74218840987305,1,66
5.868,-66.73769360174467,1,66
5.87,-66.72971557739365,1,66
5.872,-66.71939273922686,1,67
5.874,-66.70872722999182,1,66
5.876,-66.69767272416337,1,66
5.878,-66.68676382421245,1,66
5.88,-66.67610241680062,1,66
5.882,-66.66583154651595,1,66
5.884,-66.65648297144408,1,66
5.886,-66.6488931138838,1,66
5.888,-66.6373123653481,1,68
5.89,-66.63673037483309,1,67
5.892,-66.63755162328118,1,67
5.894,-66.63988832751345,1,67
5.896,-66.64222311783247,1,67
5.898,-66.6430417056596,1,67
5.9,-66.64239724600107,1,68
5.902,-66.63816686458708,1,68
5.904,-66.63129628191004,1,69
5.906,-66.62314804325882,1,68
5.908,-66.6131868344875,1,68
5.91,-66.601662676762,1,68
5.912,-66.58836020335764,1,68
5.914,-66.57342622337055,1,68
5.916,-66.55749022480563,1,68
5.918,-66.54192350703663,1,68
5.92,-66.52754967057123,1,69
5.922,-66.51865006572348,1,69
5.924,-66.51339618216593,1,69
5.926,-66.512728184758,1,69
5.928,-66.515806746795,1,69
5.93,-66.5217054419841,1,68
5.932,-66.52834125397075,1,68
5.934,-66.5354329282801,1,68
5.936,-66.5418388257548,1,69
5.938,-66.54948588799984,1,68
5.94,-66.55600083152451,1,68
5.942,-66.56155062241547,1,68
5.944,-66.56535468641597,1,68
5.946,-66.56658715138308,1,68
5.948,-66.56483129617258,1,68
5.95,-66.56030354933063,1,68
5.952,-66.55511920809573,1,70
5.954,-66.54868584702746,1,69
5.956,-66.5425943309393,1,69
5.958,-66.53804700199385,1,69
5.96,-66.53532044737183,1,69
5.962,-66.53412203716725,1,69
5.964,-66.53396238434838,1,69
5.966,-66.5345547937199,1,69
5.968,-66.53488598749601,1,70
5.97,-66.53843709111416,1,69
5.972,-66.5422281955123,1,69
5.974,-66.54696686657213,1,69
5.976,-66.55172641255858,1,69
5.978,-66.55509145309789,1,69
5.98,-66.55557694720672,1,69
5.982,-66.55222845061795,1,69
5.984,-66.54477293592717,1,70
5.986,-66.53411009313801,1,69
5.988,-66.51945564677237,1,68
5.99,-66.50544392834749,1,68
5.992,-66.49129626004795,1,68
5.994,-66.47749377659412,1,68
5.996,-66.46418314670278,1,68
5.998,-66.45153474823168,1,68
6.0,-66.4390471056874,1,69
6.002,-66.42990482025178,1,68
6.004,-66.42238562371827,1,68
6.006,-66.41796775389767,1,68
6.008,-66.41678183655185,1,68
6.01,-66.41829815399096,1,68
6.012,-66.42152138975632,1,68
6.014,-66.42517799019254,1,68
6.016,-66.42932423669022,1,70
6.018,-66.43187989360855,1,69
6.02,-66.43272630366167,1,69
6.022,-66.43270516585547,1,69
6.024,-66.43201294209044,1,69
6.026,-66.43056825108546,1,69
6.028,-66.42801548888491,1,69
6.03,-66.42404032403056,1,69
6.032,-66.41825271774272,1,70
6.034,-66.4121307539745,1,69
6.036,-66.4057366452806,1,69
6.038,-66.40061633633987,1,69
6.04,-66.39777726297328,1,69
6.042,-66.39764256185644,1,69
6.044,-66.39991662498083,1,69
6.046,-66.40372979332084,1,69
6.048,-66.40709288366975,1,70
6.05,-66.41184319361442,1,69
6.052,-66.41470573693076,1,69
6.054,-66.41651789672883,1,69
6.056,-66.41741521167775,1,69
6.058,-66.4180024244905,1,68
6.06,-66.41687905574162,1,68
6.062,-66.41399630497551,1,68
6.064,-66.40855057181514,1,69
6.066,-66.40031035116584,1,68
6.068,-66.3891142510845,1,68
6.07,-66.3758061823375,1,68
6.072,-66.36150320273659,1,68
6.074,-66.34744836457445,1,68
6.076,-66.3345897108792,1,68
6.078,-66.32332250194094,1,68
6.08,-66.27874049137881,1,72
6.082,-66.27685773204634,1,70
6.084,-66.27035211811504,1,70
6.086,-66.26559181616757,1,70
6.088,-66.26283467242095,1,70
6.09,-66.26222775455955,1,70
6.092,-66.2635948429467,1,69
6.094,-66.2651124307798,1,69
6.096,-66.26693786860409,1,70
6.098,-66.26926266681052,1,70
6.1,-66.2691624455561,1,70
6.102,-66.26708225523531,1,70
6.104,-66.20371789479412,1,71
6.106,-66.20131200221282,1,71
6.108,-66.1987610839061,1,71
6.11,-66.19631340272451,1,71
6.112,-66.19352739685142,1,72
6.114,-66.19114419546946,1,71
6.116,-66.187466623195,1,71
6.118,-66.18274842263043,1,71
6.12,-66.18019805797715,1,71
6.122,-66.2000025716475,1,70
6.124,-66.19609281204696,1,70
6.126,-66.19387236400284,1,70
6.128,-66.24881103258784,1,70
6.13,-66.25258647991984,1,69
6.132,-66.26112164932007,1,68
6.134,-66.26467361208631,1,68
6.136,-66.26703687766312,1,68
6.138,-66.26774707502057,1,68
6.14,-66.26671915360816,1,68
6.142,-66.26402578352929,1,68
6.144,-66.1824309183529,1,73
6.146,-66.17710958154193,1,72
6.148,-66.16926079350301,1,72
6.15,-66.15986554368492,1,72
6.152,-66.14954552990605,1,72
6.154,-66.13859287877075,1,72
6.156,-66.1242046062996,1,71
6.158,-66.11761804361768,1,70
6.16,-66.10639567174891,1,71
6.162,-66.09747833879646,1,70
6.164,-66.08248977556099,1,71
6.166,-66.07507115637077,1,71
6.168,-66.07723772898433,1,70
6.17,-66.07418727293684,1,70
6.172,-66.07327356222339,1,70
6.174,-66.07470886308566,1,70
6.176,-66.07731964515936,1,71
6.178,-66.13831016147655,1,69
6.18,-66.14315030292394,1,69
6.182,-66.14743179719918,1,69
6.184,-66.15051368394492,1,69
6.186,-66.17365205180322,1,68
6.188,-66.17298153411271,1,68
6.19,-66.17045506169431,1,68
6.192,-66.16592714290124,1,69
6.194,-66.16052848825124,1,68
6.196,-66.15386878155573,1,68
6.198,-66.14676360293595,1,68
6.2,-66.13975155320279,1,68
6.202,-66.13337257992661,1,68
6.204,-66.12800522279372,1,68
6.206,-66.12389061445467,1,68
6.208,-66.0441003038357,1,74
6.21,-66.04045428593216,1,74
6.212,-66.04127921044608,1,73
6.214,-66.0343631221094,1,74
6.216,-66.0359741343632,1,73
6.218,-66.05446728835064,1,72
6.22,-66.05511923420414,1,73
6.222,-66.06108474203589,1,72
6.224,-66.1128499132462,1,70
6.226,-66.04894800468293,1,72
6.228,-66.05131507974895,1,72
6.23,-66.09479683580614,1,71
6.232,-66.09201483743061,1,71
6.234,-66.08792975967535,1,70
6.236,-66.081665035551,1,71
6.238,-66.07447154721044,1,71
6.24,-66.0295913950151,1,72
6.242,-66.02015091204,1,72
6.244,-66.01033369368747,1,73
6.246,-66.00096848671117,1,73
6.248,-65.99264994084113,1,73
6.25,-65.98655274488893,1,72
6.252,-66.02911911841227,1,72
6.254,-66.04354811588965,1,71
6.256,-66.04247780102386,1,71
6.258,-66.04336095191096,1,70
6.26,-66.04409377659903,1,70
6.262,-66.04536970903997,1,70
6.264,-66.04686245927024,1,70
6.266,-66.04827678581334,1,70
6.268,-66.04927021567234,1,70
6.27,-66.0496344541502,1,70
6.272,-66.03254940597613,1,71
6.274,-66.03040285945103,1,71
6.276,-66.02719825980705,1,71
6.278,-66.02297805274979,1,71
6.28,-66.01783134899443,1,71
6.282,-66.01234016849592,1,68
6.284,-66.00562732901338,1,69
6.286,-65.99910214620914,1,68
6.288,-65.99289496602643,1,68
6.29,-65.98726589973295,1,68
6.292,-65.98251910537928,1,68
6.294,-65.97886585249388,1,68
6.296,-65.97636005109676,1,68
6.298,-65.97581420513946,1,67
6.3,-65.97459110647605,1,68
6.302,-65.97490675522107,1,68
6.304,-65.97562246284724,1,68
6.306,-65.97645668972075,1,68
6.308,-65.97591894366192,1,69
6.31,-65.9763075718887,1,69
6.312,-65.9761889421982,1,69
6.314,-65.98799836954495,1,67
6.316,-65.98655368696214,1,68
6.318,-65.98478787620932,1,68
6.32,-65.98247254698533,1,67
6.322,-65.97435955811585,1,68
6.324,-65.9750422720246,1,67
6.326,-65.97028563303884,1,67
6.328,-65.96501655874808,1,67
6.33,-65.95949464070803,1,67
6.332,-65.95395612237593,1,67
6.334,-65.94867726332271,1,67
6.336,-65.94237525790918,1,70
6.338,-65.93836375653837,1,70
6.34,-65.93496635349229,1,70
6.342,-65.92707640633178,1,71
6.344,-65.9245854948294,1,71
6.346,-65.92297452996529,1,70
6.348,-65.92061480300065,1,71
6.35,-65.91922869620207,1,71
6.352,-65.918142291985,1,71
6.354,-65.91713513457566,1,71
6.356,-65.9153398404662,1,72
6.358,-65.93183047637204,1,71
6.36,-65.93385419824861,1,71
6.362,-65.86803951957994,1,72
6.364,-65.8645865915013,1,74
6.366,-65.86164551310472,1,74
6.368,-65.85956903637181,1,74
6.37,-65.85819444375687,1,74
6.372,-65.85728048950914,1,74
6.374,-65.85751362190264,1,73
6.376,-65.85733701067213,1,73
6.378,-65.85608859806138,1,72
6.38,-65.85607030431078,1,73
6.382,-65.85467848581509,1,73
6.384,-65.85203280916987,1,72
6.386,-65.87988376497245,1,72
6.388,-65.87550066194699,1,72
6.39,-65.87057754853033,1,72
6.392,-65.86510698902887,1,72
6.394,-65.85928596233236,1,72
6.396,-65.85321040358659,1,72
6.398,-65.84709709674257,1,72
6.4,-65.8520755303586,1,73
6.402,-65.84577978025821,1,72
6.404,-65.84097659041056,1,72
6.406,-65.83677909855118,1,72
6.408,-65.83326878628336,1,72
6.41,-65.82999314069363,1,71
6.412,-65.82830779798202,1,72
6.414,-65.82676178461335,1,72
6.416,-65.82574794715572,1,72
6.418,-65.82519363809763,1,72
6.42,-65.82499042484416,1,72
6.422,-65.82503225418485,1,72
6.424,-65.82524288039791,1,72
6.426,-65.82524237911882,1,71
6.428,-65.8256987109624,1,72
6.43,-65.82565973975512,1,72
6.432,-65.82525908682658,1,72
6.434,-65.8243274360091,1,71
6.436,-65.82282365412853,1,71
6.438,-65.8020568018206,1,72
6.44,-65.79907560672369,1,72
6.442,-65.79535901549721,1,72
6.444,-65.79140092033226,1,73
6.446,-65.78687168039826,1,73
6.448,-65.78209115449474,1,73
6.45,-65.77688809984113,1,72
6.452,-65.79093962517231,1,71
6.454,-65.7859607863219,1,71
6.456,-65.78111248718967,1,71
6.458,-65.77636278816203,1,71
6.46,-65.7717646959131,1,70
6.462,-65.76726230962537,1,69
6.464,-65.74720219965107,1,72
6.466,-65.74000879498625,1,73
6.468,-65.73683561805092,1,73
6.47,-65.73373697972194,1,73
6.472,-65.73059981265634,1,73
6.474,-65.72716983966185,1,72
6.476,-65.72424522875389,1,73
6.478,-65.72126029044165,1,73
6.48,-65.71862513274344,1,73
6.482,-65.71645149948628,1,73
6.484,-65.7148038467958,1,73
6.486,-65.71360996090849,1,73
6.488,-65.71259108407675,1,73
6.49,-65.7113341291266,1,72
6.492,-65.71000015623108,1,73
6.494,-65.70816801835163,1,73
6.496,-65.70611996823533,1,73
6.498,-65.69805987830347,1,74
6.5,-65.69653380417031,1,73
6.502,-65.69304961678965,1,74
6.504,-65.68997263121686,1,73
6.506,-65.68679095402383,1,72
6.508,-65.68468252246558,1,73
6.51,-65.68944100326887,1,71
6.512,-65.68494047005534,1,70
6.514,-65.69795073234609,1,69
6.516,-65.69302160181641,1,69
6.518,-65.68800918539638,1,69
6.52,-65.68299940896874,1,69
6.522,-65.67810132236917,1,69
6.524,-65.6733876184222,1,69
6.526,-65.6689232678268,1,69
6.528,-65.63782435465144,1,74
6.53,-65.63502624226396,1,74
6.532,-65.63283211470248,1,74
6.534,-65.6307743801757,1,74
6.536,-65.62864364749444,1,74
6.538,-65.62624078577565,1,73
6.54,-65.62445438184494,1,74
6.542,-65.62321992531976,1,74
6.544,-65.62323408793766,1,74
6.546,-65.62454310787186,1,74
6.548,-65.62677143259253,1,74
6.55,-65.6292114766979,1,74
6.552,-65.61711749935745,1,75
