route,time_s,mean_abs_H_squared_db,los
site_05_route_02,0.986,-88.83141455218112,0
site_05_route_02,0.988,-88.90415939330646,0
site_05_route_02,0.99,-88.94866347853372,0
site_05_route_02,0.992,-88.95525461988784,0
site_05_route_02,0.994,-91.76418179408991,0
site_05_route_02,0.996,-91.70630145268689,0
site_05_route_02,0.998,-88.81648314195915,0
site_05_route_02,1.0,-88.77073805811848,0
site_05_route_02,1.002,-88.75150631503413,0
site_05_route_02,1.004,-88.7718065753949,0
site_05_route_02,1.006,-91.56224631059092,0
site_05_route_02,1.008,-88.90159586323679,0
site_05_route_02,1.01,-91.7109536325047,0
site_05_route_02,1.012,-91.94805271489976,0
site_05_route_02,1.014,-88.95228793870595,0
site_05_route_02,1.016,-88.93267355031642,0
site_05_route_02,1.018,-88.88191117223084,0
site_05_route_02,1.02,-88.81373421266254,0
site_05_route_02,1.022,-91.7606136274315,0
site_05_route_02,1.024,-88.97164892018154,0
site_05_route_02,1.026,-88.95850992711324,0
site_05_route_02,1.028,-88.97371380113867,0
site_05_route_02,1.03,-89.02115158440256,0
site_05_route_02,1.032,-89.08593711424375,0
site_05_route_02,1.034,-89.15499048934124,0
site_05_route_02,1.036,-89.21209605637203,0
site_05_route_02,1.038,-89.24429420648008,0
site_05_route_02,1.04,-89.24520708838655,0
site_05_route_02,1.042,-89.2220259843464,0
site_05_route_02,1.044,-89.18585243525355,0
site_05_route_02,1.046,-89.14879180735397,0
site_05_route_02,1.048,-89.12751843848656,0
site_05_route_02,1.05,-89.13068327594429,0
site_05_route_02,1.052,-89.16178663638696,0
site_05_route_02,1.054,-89.21383318406767,0
site_05_route_02,1.056,-89.27613801600943,0
site_05_route_02,1.058,-91.88779814255267,0
site_05_route_02,1.06,-91.90502882630953,0
site_05_route_02,1.062,-89.37095825492528,0
site_05_route_02,1.064,-89.35102914862782,0
site_05_route_02,1.066,-89.31225227093293,0
site_05_route_02,1.068,-89.26981368164479,0
site_05_route_02,1.07,-91.384346565764,0
site_05_route_02,1.072,-88.53015151497806,0
site_05_route_02,1.074,-91.38413191020682,0
site_05_route_02,1.076,-91.42444717543741,0
site_05_route_02,1.078,-88.63256605085566,0
site_05_route_02,1.08,-88.68712826780356,0
site_05_route_02,1.082,-88.72669047050998,0
site_05_route_02,1.084,-88.7391649755905,0
site_05_route_02,1.086,-91.55030593955462,0
site_05_route_02,1.088,-88.67303380143346,0
site_05_route_02,1.09,-88.6098448325825,0
site_05_route_02,1.092,-88.5449789612257,0
site_05_route_02,1.094,-88.49213104072189,0
site_05_route_02,1.096,-88.46061722176394,0
site_05_route_02,1.098,-88.45341498279141,0
site_05_route_02,1.1,-88.46720472909026,0
site_05_route_02,1.102,-88.49363285654853,0
site_05_route_02,1.104,-88.52178350490762,0
site_05_route_02,1.106,-88.54142112693305,0
site_05_route_02,1.108,-88.54626028475258,0
site_05_route_02,1.11,-88.53558301767264,0
site_05_route_02,1.112,-88.51426790444751,0
site_05_route_02,1.114,-88.491001143485,0
site_05_route_02,1.116,-88.47464531138102,0
site_05_route_02,1.118,-88.47144308250692,0
site_05_route_02,1.12,-88.48296458922597,0
site_05_route_02,1.122,-91.2741810875719,0
site_05_route_02,1.124,-91.28528572077099,0
site_05_route_02,1.126,-88.54478602278391,0
site_05_route_02,1.128,-88.54100950260538,0
site_05_route_02,1.13,-88.51301569620739,0
site_05_route_02,1.132,-88.46224966253259,0
site_05_route_02,1.134,-90.99276496299635,0
site_05_route_02,1.136,-88.3302264426189,0
site_05_route_02,1.138,-90.83635592693005,0
site_05_route_02,1.14,-90.8031844321499,0
site_05_route_02,1.142,-88.2447970177366,0
site_05_route_02,1.144,-88.2748278820722,0
site_05_route_02,1.146,-88.32826548686155,0
site_05_route_02,1.148,-88.39301231680005,0
site_05_route_02,1.15,-91.09541270146643,0
site_05_route_02,1.152,-88.49519336551589,0
site_05_route_02,1.154,-88.50724484911397,0
site_05_route_02,1.156,-88.48664374746299,0
site_05_route_02,1.158,-88.43810673315767,0
site_05_route_02,1.16,-88.37267456770932,0
site_05_route_02,1.162,-88.3035888559319,0
site_05_route_02,1.164,-88.24311562097563,0
site_05_route_02,1.166,-88.19945756899644,0
site_05_route_02,1.168,-88.17578594432824,0
site_05_route_02,1.17,-88.17028536387667,0
site_05_route_02,1.172,-88.17751348708208,0
site_05_route_02,1.174,-88.19007353912546,0
site_05_route_02,1.176,-88.201522131753,0
site_05_route_02,1.178,-88.20784975743514,0
site_05_route_02,1.18,-88.20870084674695,0
site_05_route_02,1.182,-88.2069687662367,0
site_05_route_02,1.184,-88.2073282521385,0
site_05_route_02,1.186,-90.73834101982308,0
site_05_route_02,1.188,-90.77049454000219,0
site_05_route_02,1.19,-88.25130485927353,0
site_05_route_02,1.192,-88.27497329971862,0
site_05_route_02,1.194,-88.29233350502133,0
site_05_route_02,1.196,-88.29484531764264,0
site_05_route_02,1.198,-90.76510932931447,0
site_05_route_02,1.2,-88.2343343082593,0
site_05_route_02,1.202,-90.59292470957354,0
site_05_route_02,1.204,-90.48819493128399,0
site_05_route_02,1.206,-88.03172418022724,0
site_05_route_02,1.208,-87.9744741421802,0
site_05_route_02,1.21,-87.93951878175265,0
site_05_route_02,1.212,-87.93184552436897,0
site_05_route_02,1.214,-90.27219109723411,0
site_05_route_02,1.216,-87.99271697366532,0
site_05_route_02,1.218,-88.04646216020745,0
site_05_route_02,1.22,-88.10083972218408,0
site_05_route_02,1.222,-88.14446136781079,0
site_05_route_02,1.224,-88.16812471578803,0
site_05_route_02,1.226,-88.16798375548242,0
site_05_route_02,1.228,-88.14527043698052,0
site_05_route_02,1.23,-88.10581673035864,0
site_05_route_02,1.232,-88.05795178491339,0
site_05_route_02,1.234,-88.00992871409088,0
site_05_route_02,1.236,-87.96798614456536,0
site_05_route_02,1.238,-87.93567105151452,0
site_05_route_02,1.24,-87.91333481791916,0
site_05_route_02,1.242,-87.89910215628262,0
site_05_route_02,1.244,-87.89004234389785,0
site_05_route_02,1.246,-87.88335885582113,0
site_05_route_02,1.248,-87.87769982595344,0
site_05_route_02,1.25,-90.10118517930152,0
site_05_route_02,1.252,-90.11343918368664,0
site_05_route_02,1.254,-87.87467814497862,0
site_05_route_02,1.256,-87.88404566729409,0
site_05_route_02,1.258,-87.8991446050078,0
site_05_route_02,1.26,-87.91742354026897,0
site_05_route_02,1.262,-90.21893668130973,0
site_05_route_02,1.264,-87.94266919616584,0
site_05_route_02,1.266,-90.19858561754405,0
site_05_route_02,1.268,-90.15591219935219,0
site_05_route_02,1.27,-87.8755309190039,0
site_05_route_02,1.272,-87.82195329960669,0
site_05_route_02,1.274,-87.76167242469097,0
site_05_route_02,1.276,-87.70366941704965,0
site_05_route_02,1.278,-89.77899408593912,0
site_05_route_02,1.28,-87.62802443990117,0
site_05_route_02,1.282,-87.62074250037521,0
site_05_route_02,1.284,-87.63466996125204,0
site_05_route_02,1.286,-87.66538247494086,0
site_05_route_02,1.288,-87.7054151942722,0
site_05_route_02,1.29,-87.7453878621184,0
site_05_route_02,1.292,-89.92132284662658,0
site_05_route_02,1.294,-87.7902735727311,0
site_05_route_02,1.296,-87.78472518896713,0
site_05_route_02,1.298,-87.76036302066167,0
site_05_route_02,1.3,-89.879871056719,0
site_05_route_02,1.302,-87.67605011010033,0
site_05_route_02,1.304,-89.73783236795057,0
site_05_route_02,1.306,-89.66598862662292,0
site_05_route_02,1.308,-89.60502503135871,0
site_05_route_02,1.31,-89.56023144700313,0
site_05_route_02,1.312,-89.53311074061025,0
site_05_route_02,1.314,-89.52224400124187,0
site_05_route_02,1.316,-89.52347434830563,0
site_05_route_02,1.318,-89.53158565481003,0
site_05_route_02,1.32,-87.52357965222077,0
site_05_route_02,1.322,-87.51695220181571,0
site_05_route_02,1.324,-89.54483810340874,0
site_05_route_02,1.326,-89.53521203214146,0
site_05_route_02,1.328,-89.5177665620389,0
site_05_route_02,1.33,-89.49422672097305,0
site_05_route_02,1.332,-89.46688183886332,0
site_05_route_02,1.334,-89.43804855469537,0
site_05_route_02,1.336,-89.40937830911857,0
site_05_route_02,1.338,-87.44597998040332,0
site_05_route_02,1.34,-87.42666549258604,0
site_05_route_02,1.342,-89.33414794291672,0
site_05_route_02,1.344,-89.31348706261018,0
site_05_route_02,1.346,-89.29495399101282,0
site_05_route_02,1.348,-89.27829251340101,0
site_05_route_02,1.35,-87.3238896274191,0
site_05_route_02,1.352,-89.24847033038795,0
site_05_route_02,1.354,-87.31835959588258,0
site_05_route_02,1.356,-89.21683344577085,0
site_05_route_02,1.358,-90.04401736079421,0
site_05_route_02,1.36,-90.00027152370018,0
site_05_route_02,1.362,-89.96361665632628,0
site_05_route_02,1.364,-89.9360301829416,0
site_05_route_02,1.366,-89.91545844793382,0
site_05_route_02,1.368,-89.9023618912149,0
site_05_route_02,1.37,-89.89101821976078,0
site_05_route_02,1.372,-89.8771816280971,0
site_05_route_02,1.374,-89.85738178825517,0
site_05_route_02,1.376,-89.82984199950275,0
site_05_route_02,1.378,-89.79519861886959,0
site_05_route_02,1.38,-89.75613578316936,0
site_05_route_02,1.382,-89.71643381828189,0
site_05_route_02,1.384,-89.68002500632431,0
site_05_route_02,1.386,-89.64994247673661,0
site_05_route_02,1.388,-89.6272683118556,0
site_05_route_02,1.39,-89.61128961932305,0
site_05_route_02,1.392,-89.59926021968317,0
site_05_route_02,1.394,-89.58726670230462,0
site_05_route_02,1.396,-89.57115217050878,0
site_05_route_02,1.398,-89.54769587321704,0
site_05_route_02,1.4,-89.51552463605367,0
site_05_route_02,1.402,-89.47541250892108,0
site_05_route_02,1.404,-89.43035898783366,0
site_05_route_02,1.406,-89.38464843669522,0
site_05_route_02,1.408,-89.34294754033773,0
site_05_route_02,1.41,-89.30924015894958,0
site_05_route_02,1.412,-89.28575575487791,0
site_05_route_02,1.414,-89.27245989515566,0
site_05_route_02,1.416,-89.26709327287804,0
site_05_route_02,1.418,-89.26526277698059,0
site_05_route_02,1.42,-89.26140134006945,0
site_05_route_02,1.422,-89.24989733453322,0
site_05_route_02,1.424,-89.22628631476628,0
site_05_route_02,1.426,-89.18827823925645,0
site_05_route_02,1.428,-89.1364422761686,0
site_05_route_02,1.43,-89.07429345129592,0
site_05_route_02,1.432,-89.00189827389937,0
site_05_route_02,1.434,-88.93653748828042,0
site_05_route_02,1.436,-88.87258256245453,0
site_05_route_02,1.438,-88.82924880549191,0
site_05_route_02,1.44,-88.80236896445231,0
site_05_route_02,1.442,-88.79215751813497,0
site_05_route_02,1.444,-88.79623061727246,0
site_05_route_02,1.446,-88.82509800815382,0
site_05_route_02,1.448,-88.81231685707402,0
site_05_route_02,1.45,-88.82486044404439,0
site_05_route_02,1.452,-88.83117633239301,0
site_05_route_02,1.454,-88.81270749313938,0
site_05_route_02,1.456,-88.78064091934675,0
site_05_route_02,1.458,-88.73120953892402,0
site_05_route_02,1.46,-88.66796365882225,0
site_05_route_02,1.462,-88.60092277960915,0
site_05_route_02,1.464,-88.52416996642748,0
site_05_route_02,1.466,-88.45663760955642,0
site_05_route_02,1.468,-88.40324729150709,0
site_05_route_02,1.47,-88.35578211281869,0
site_05_route_02,1.472,-88.3264983279213,0
site_05_route_02,1.474,-88.31103254435658,0
site_05_route_02,1.476,-88.30611546771779,0
site_05_route_02,1.478,-88.30756695315196,0
site_05_route_02,1.48,-88.31039523969491,0
site_05_route_02,1.482,-88.30978254419877,0
site_05_route_02,1.484,-88.30195120920098,0
site_05_route_02,1.486,-88.28434238897275,0
site_05_route_02,1.488,-88.25605250874611,0
site_05_route_02,1.49,-88.21809598126387,0
site_05_route_02,1.492,-88.17252873508123,0
site_05_route_02,1.494,-88.12229408088712,0
site_05_route_02,1.496,-88.07066961960388,0
site_05_route_02,1.498,-88.02063870104023,0
site_05_route_02,1.5,-87.97458010658134,0
site_05_route_02,1.502,-87.9340487789125,0
site_05_route_02,1.504,-87.89966960514272,0
site_05_route_02,1.506,-87.87107341406525,0
site_05_route_02,1.508,-87.8473669866404,0
site_05_route_02,1.51,-87.83024347616184,0
site_05_route_02,1.512,-87.80778089708522,0
site_05_route_02,1.514,-87.78832912839312,0
site_05_route_02,1.516,-87.77008015821083,0
site_05_route_02,1.518,-87.74267006634307,0
site_05_route_02,1.52,-87.71502527869366,0
site_05_route_02,1.522,-87.6842992294163,0
site_05_route_02,1.524,-87.6509166450006,0
site_05_route_02,1.526,-87.61870063403008,0
site_05_route_02,1.528,-87.57900974181808,0
site_05_route_02,1.53,-87.54145691914177,0
site_05_route_02,1.532,-87.50597607456767,0
site_05_route_02,1.534,-87.4630856923082,0
site_05_route_02,1.536,-87.41809824999007,0
site_05_route_02,1.538,-87.37535147115997,0
site_05_route_02,1.54,-87.33175591393993,0
site_05_route_02,1.542,-87.28839135241815,0
site_05_route_02,1.544,-87.24723153628574,0
site_05_route_02,1.546,-87.21026531567782,0
site_05_route_02,1.548,-87.17942788126892,0
site_05_route_02,1.55,-87.15583445657632,0
site_05_route_02,1.552,-87.13940664329107,0
site_05_route_02,1.554,-87.12849278351067,0
site_05_route_02,1.556,-87.1201186921023,0
site_05_route_02,1.558,-87.1100686969038,0
site_05_route_02,1.56,-87.09386692285484,0
site_05_route_02,1.562,-87.06778352119117,0
site_05_route_02,1.564,-87.02959738790875,0
site_05_route_02,1.566,-86.97940684707916,0
site_05_route_02,1.568,-86.91944527097755,0
site_05_route_02,1.57,-86.85409060285637,0
site_05_route_02,1.572,-86.78831843491382,0
site_05_route_02,1.574,-86.7303801417464,0
site_05_route_02,1.576,-86.67451302941461,0
site_05_route_02,1.578,-86.63234161229504,0
site_05_route_02,1.58,-86.60388810288836,0
site_05_route_02,1.582,-86.57793621213825,0
site_05_route_02,1.584,-86.56089503054656,0
site_05_route_02,1.586,-86.5461547452635,0
site_05_route_02,1.588,-86.53062275234379,0
site_05_route_02,1.59,-86.51526637062449,0
site_05_route_02,1.592,-86.48980689173638,0
site_05_route_02,1.594,-86.46364272840933,0
site_05_route_02,1.596,-86.43729662081066,0
site_05_route_02,1.598,-86.40234283583862,0
site_05_route_02,1.6,-108.23373670019546,0
site_05_route_02,1.602,-108.19189241503098,0
site_05_route_02,1.604,-108.15844679740698,0
site_05_route_02,1.606,-108.1326263325331,0
site_05_route_02,1.608,-108.12085975337371,0
site_05_route_02,1.61,-108.12103419158484,0
site_05_route_02,1.612,-108.1289991194292,0
site_05_route_02,1.614,-108.13798008756896,0
site_05_route_02,1.616,-108.14162146337847,0
site_05_route_02,1.618,-108.13238721772419,0
site_05_route_02,1.62,-108.10814779142676,0
site_05_route_02,1.622,-108.06573305781482,0
site_05_route_02,1.624,-108.00900343284489,0
site_05_route_02,1.626,-107.94470765773517,0
site_05_route_02,1.628,-107.87725105288624,0
site_05_route_02,1.63,-107.81469107640808,0
site_05_route_02,1.632,-107.76282985560321,0
site_05_route_02,1.634,-107.72536673434462,0
site_05_route_02,1.636,-107.7014101855298,0
site_05_route_02,1.638,-108.14225725147247,0
site_05_route_02,1.64,-107.69872199956981,0
site_05_route_02,1.642,-107.71276048486007,0
site_05_route_02,1.644,-108.18060075377292,0
site_05_route_02,1.646,-107.75899722602894,0
site_05_route_02,1.648,-107.7861095397708,0
site_05_route_02,1.65,-107.81388925640246,0
site_05_route_02,1.652,-107.84074614098901,0
site_05_route_02,1.654,-108.31781436757795,0
site_05_route_02,1.656,-107.89226180446357,0
site_05_route_02,1.658,-107.91555790875717,0
site_05_route_02,1.66,-108.3892101443884,0
site_05_route_02,1.662,-107.94394924125274,0
site_05_route_02,1.664,-107.94634368148274,0
site_05_route_02,1.666,-107.93958563216032,0
site_05_route_02,1.668,-107.92129811716585,0
site_05_route_02,1.67,-107.89282001362105,0
site_05_route_02,1.672,-107.85699015898305,0
site_05_route_02,1.674,-107.81802832783453,0
site_05_route_02,1.676,-107.7777811457388,0
site_05_route_02,1.678,-107.74307749048839,0
site_05_route_02,1.68,-107.7155422667241,0
site_05_route_02,1.682,-107.69612360486214,0
site_05_route_02,1.684,-106.90404057728556,0
site_05_route_02,1.686,-106.92570531593304,0
site_05_route_02,1.688,-106.95683365132722,0
site_05_route_02,1.69,-106.98301142815689,0
site_05_route_02,1.692,-106.99833375376085,0
site_05_route_02,1.694,-106.98992858630136,0
site_05_route_02,1.696,-106.95643065283328,0
site_05_route_02,1.698,-105.02062110112792,0
site_05_route_02,1.7,-104.97244942991274,0
site_05_route_02,1.702,-105.13403457640965,0
site_05_route_02,1.704,-104.86151312610312,0
site_05_route_02,1.706,-104.80659982779734,0
site_05_route_02,1.708,-104.96290667984343,0
site_05_route_02,1.71,-104.7076869943572,0
site_05_route_02,1.712,-103.14748159254401,0
site_05_route_02,1.714,-103.20271251432087,0
site_05_route_02,1.716,-103.19388234997662,0
site_05_route_02,1.718,-103.338898350323,0
site_05_route_02,1.72,-103.19322439458975,0
site_05_route_02,1.722,-103.19207500515296,0
site_05_route_02,1.724,-103.33057301777833,0
site_05_route_02,1.726,-103.18028414679725,0
site_05_route_02,1.728,-104.77879788754841,0
site_05_route_02,1.73,-104.79985036683448,0
site_05_route_02,1.732,-104.82974180612501,0
site_05_route_02,1.734,-104.86850826357733,0
site_05_route_02,1.736,-104.91447147313795,0
site_05_route_02,1.738,-104.96435136839865,0
site_05_route_02,1.74,-104.89570181965526,0
site_05_route_02,1.742,-104.94017193187867,0
site_05_route_02,1.744,-104.98715386421708,0
site_05_route_02,1.746,-104.99241683397388,0
site_05_route_02,1.748,-104.99111041652887,0
site_05_route_02,1.75,-104.98094878565357,0
site_05_route_02,1.752,-104.94579238045438,0
site_05_route_02,1.754,-104.88654316409367,0
site_05_route_02,1.756,-104.01490768064644,0
site_05_route_02,1.758,-102.63577763351364,0
site_05_route_02,1.76,-102.69903738192752,0
site_05_route_02,1.762,-102.71774812937016,0
site_05_route_02,1.764,-102.71419341667517,0
site_05_route_02,1.766,-102.76845033242809,0
site_05_route_02,1.768,-102.60695508723727,0
site_05_route_02,1.77,-102.55198320796701,0
site_05_route_02,1.772,-102.61801035263501,0
site_05_route_02,1.774,-102.51572120982608,0
site_05_route_02,1.776,-102.5513972652883,0
site_05_route_02,1.778,-102.57819710519118,0
site_05_route_02,1.78,-102.60105437613818,0
site_05_route_02,1.782,-102.69572093861947,0
site_05_route_02,1.784,-102.55356331283505,0
site_05_route_02,1.786,-102.50052718405962,0
site_05_route_02,1.788,-102.52975269319663,0
site_05_route_02,1.79,-102.40475576030724,0
site_05_route_02,1.792,-79.9692587898545,0
site_05_route_02,1.794,-79.9751216882441,0
site_05_route_02,1.796,-79.97476002031813,0
site_05_route_02,1.798,-79.7907579783018,0
site_05_route_02,1.8,-79.77866698877091,0
site_05_route_02,1.802,-79.76424658403174,0
site_05_route_02,1.804,-79.68667683728944,0
site_05_route_02,1.806,-79.67901539231676,0
site_05_route_02,1.808,-102.55037404805245,0
site_05_route_02,1.81,-102.44855658406217,0
site_05_route_02,1.812,-102.4090777279931,0
site_05_route_02,1.814,-102.41952997420378,0
site_05_route_02,1.816,-102.47795229538822,0
site_05_route_02,1.818,-102.58879011176344,0
site_05_route_02,1.82,-102.68053185918373,0
site_05_route_02,1.822,-102.74840141962726,0
site_05_route_02,1.824,-102.72861405973367,0
site_05_route_02,1.826,-102.64600976121947,0
site_05_route_02,1.828,-102.52230401385125,0
site_05_route_02,1.83,-102.4689258175311,0
site_05_route_02,1.832,-102.26072238186482,0
site_05_route_02,1.834,-102.20990197234876,0
site_05_route_02,1.836,-102.32535389042854,0
site_05_route_02,1.838,-102.316652499414,0
site_05_route_02,1.84,-102.45047564242145,0
site_05_route_02,1.842,-102.57139437199315,0
site_05_route_02,1.844,-102.66744655281278,0
site_05_route_02,1.846,-102.81038187106122,0
site_05_route_02,1.848,-102.68004684823241,0
site_05_route_02,1.85,-102.62289806240727,0
site_05_route_02,1.852,-102.62950310228648,0
site_05_route_02,1.854,-102.49379680863953,0
site_05_route_02,1.856,-79.94009113954417,0
site_05_route_02,1.858,-79.94521273794274,0
site_05_route_02,1.86,-79.77191082483465,0
site_05_route_02,1.862,-79.77144197405612,0
site_05_route_02,1.864,-79.70453087334731,0
site_05_route_02,1.866,-102.62876332385841,0
site_05_route_02,1.868,-102.61091768263532,0
site_05_route_02,1.87,-102.54468764096332,0
site_05_route_02,1.872,-102.48124878948657,0
site_05_route_02,1.874,-102.41546170039098,0
site_05_route_02,1.876,-102.39472285257717,0
site_05_route_02,1.878,-102.39697169241437,0
site_05_route_02,1.88,-102.44876340301822,0
site_05_route_02,1.882,-102.50647303073315,0
site_05_route_02,1.884,-102.5856805951007,0
site_05_route_02,1.886,-102.6433294498155,0
site_05_route_02,1.888,-102.70462683076428,0
site_05_route_02,1.89,-102.75084325560644,0
site_05_route_02,1.892,-102.79081549853709,0
site_05_route_02,1.894,-102.96786348130537,0
site_05_route_02,1.896,-102.91873557618574,0
site_05_route_02,1.898,-103.00319033675973,0
site_05_route_02,1.9,-103.20093005767208,0
site_05_route_02,1.902,-103.12011166398688,0
site_05_route_02,1.904,-103.13458492713687,0
site_05_route_02,1.906,-103.09296703945915,0
site_05_route_02,1.908,-103.03885024554839,0
site_05_route_02,1.91,-103.07548852228031,0
site_05_route_02,1.912,-102.91673414401305,0
site_05_route_02,1.914,-102.89559644753399,0
site_05_route_02,1.916,-103.02077298525745,0
site_05_route_02,1.918,-102.95003858342855,0
site_05_route_02,1.92,-79.80218408127496,0
site_05_route_02,1.922,-79.73085862426366,0
site_05_route_02,1.924,-103.15941387540498,0
site_05_route_02,1.926,-103.15014866755064,0
site_05_route_02,1.928,-103.08328804410414,0
site_05_route_02,1.93,-102.97256918160517,0
site_05_route_02,1.932,-102.87515409059999,0
site_05_route_02,1.934,-102.79355492413126,0
site_05_route_02,1.936,-102.78039463342196,0
site_05_route_02,1.938,-102.81290731572527,0
site_05_route_02,1.94,-102.91336999482766,0
site_05_route_02,1.942,-103.03382538979398,0
site_05_route_02,1.944,-103.14880751267864,0
site_05_route_02,1.946,-103.21658649864796,0
site_05_route_02,1.948,-103.24373936510986,0
site_05_route_02,1.95,-103.19317995906289,0
site_05_route_02,1.952,-103.11917186786714,0
site_05_route_02,1.954,-103.0233689255399,0
site_05_route_02,1.956,-102.94231177559436,0
site_05_route_02,1.958,-103.0032766380741,0
site_05_route_02,1.96,-102.88934329642726,0
site_05_route_02,1.962,-102.91681130310386,0
site_05_route_02,1.964,-103.0724942239672,0
site_05_route_02,1.966,-103.00287886993831,0
site_05_route_02,1.968,-103.0463659689349,0
site_05_route_02,1.97,-103.0463715461774,0
site_05_route_02,1.972,-103.04382368430018,0
site_05_route_02,1.974,-103.12535625444107,0
site_05_route_02,1.976,-102.97561438269598,0
site_05_route_02,1.978,-102.96097788634249,0
site_05_route_02,1.98,-103.04327580736035,0
site_05_route_02,1.982,-102.94120416965063,0
site_05_route_02,1.984,-106.25844477911129,0
site_05_route_02,1.986,-106.27787717097829,0
site_05_route_02,1.988,-106.27727977041786,0
site_05_route_02,1.99,-71.21419386492276,1
site_05_route_02,1.992,-71.21503905307276,1
site_05_route_02,1.994,-71.21587008994806,1
site_05_route_02,1.996,-71.21670879220605,1
site_05_route_02,1.998,-71.21752363956321,1
site_05_route_02,2.0,-71.21835099546324,1
site_05_route_02,2.002,-71.21915299260168,1
site_05_route_02,2.004,-71.21996962187174,1
site_05_route_02,2.006,-71.22077927543435,1
site_05_route_02,2.008,-71.22144686588365,1
site_05_route_02,2.01,-71.22226646824319,1
site_05_route_02,2.012,-71.22310382297105,1
site_05_route_02,2.014,-71.22393239625332,1
site_05_route_02,2.016,-71.2247575488598,1
site_05_route_02,2.018,-71.22556769255685,1
site_05_route_02,2.02,-71.22638588259743,1
site_05_route_02,2.022,-71.22717466205262,1
site_05_route_02,2.024,-71.22798697637218,1
site_05_route_02,2.026,-71.22880296865377,1
site_05_route_02,2.028,-71.22960036261725,1
site_05_route_02,2.03,-71.23044452852821,1
site_05_route_02,2.032,-71.23126454958215,1
site_05_route_02,2.034,-71.23209239118209,1
site_05_route_02,2.036,-71.2329229219006,1
site_05_route_02,2.038,-71.2337223008336,1
site_05_route_02,2.04,-71.23455077338637,1
site_05_route_02,2.042,-71.23535859513319,1
site_05_route_02,2.044,-71.23615774418104,1
site_05_route_02,2.046,-71.23696657410949,1
site_05_route_02,2.048,-71.23778384375227,1
site_05_route_02,2.05,-71.23861744729945,1
site_05_route_02,2.052,-71.23943839990436,1
site_05_route_02,2.054,-71.24027472978884,1
site_05_route_02,2.056,-71.24109226547034,1
site_05_route_02,2.058,-71.24191918368999,1
site_05_route_02,2.06,-71.24272281761472,1
site_05_route_02,2.062,-71.24353534452757,1
site_05_route_02,2.064,-71.24434210964993,1
site_05_route_02,2.066,-71.24515960239091,1
site_05_route_02,2.068,-71.24597325572373,1
site_05_route_02,2.07,-71.24680486332727,1
site_05_route_02,2.072,-71.24762723389992,1
site_05_route_02,2.074,-71.2484613254515,1
site_05_route_02,2.076,-71.24927574556345,1
site_05_route_02,2.078,-71.25009991461035,1
site_05_route_02,2.08,-71.25090885941616,1
site_05_route_02,2.082,-71.25170952837067,1
site_05_route_02,2.084,-71.25252215660167,1
site_05_route_02,2.086,-71.25339110436072,1
site_05_route_02,2.088,-71.2541575781849,1
site_05_route_02,2.09,-71.25498028618097,1
site_05_route_02,2.092,-71.2558677678046,1
site_05_route_02,2.094,-71.25662804331627,1
site_05_route_02,2.096,-71.25743748170785,1
site_05_route_02,2.098,-71.2582513254571,1
site_05_route_02,2.1,-71.25905608112376,1
site_05_route_02,2.102,-71.25993775275329,1
site_05_route_02,2.104,-71.2606599111327,1
site_05_route_02,2.106,-71.26146869510639,1
site_05_route_02,2.108,-71.26236792417741,1
site_05_route_02,2.11,-71.2630890050514,1
site_05_route_02,2.112,-71.2639055773211,1
site_05_route_02,2.114,-71.26472135998256,1
site_05_route_02,2.116,-71.26551797662908,1
site_05_route_02,2.118,-71.26631400546108,1
site_05_route_02,2.12,-71.26710969137247,1
site_05_route_02,2.122,-71.26789832194889,1
site_05_route_02,2.124,-71.2686819906344,1
site_05_route_02,2.126,-71.26948315090631,1
site_05_route_02,2.128,-71.2702829116538,1
site_05_route_02,2.13,-71.27108994264566,1
site_05_route_02,2.132,-71.27188948409551,1
site_05_route_02,2.134,-71.27269236767486,1
site_05_route_02,2.136,-71.27347701923084,1
site_05_route_02,2.138,-71.27426690726469,1
site_05_route_02,2.14,-71.27504549057184,1
site_05_route_02,2.142,-71.27581786294863,1
site_05_route_02,2.144,-71.27660797050859,1
site_05_route_02,2.146,-71.27739471490649,1
site_05_route_02,2.148,-71.27819015107042,1
site_05_route_02,2.15,-71.27908906430886,1
site_05_route_02,2.152,-71.27977923074025,1
site_05_route_02,2.154,-71.28057156646805,1
site_05_route_02,2.156,-71.28145011563564,1
site_05_route_02,2.158,-71.28213011849394,1
site_05_route_02,2.16,-71.28289886998468,1
site_05_route_02,2.162,-71.2836790734801,1
site_05_route_02,2.164,-71.28445212066507,1
site_05_route_02,2.166,-71.28533784150778,1
site_05_route_02,2.168,-71.28603520745843,1
site_05_route_02,2.17,-71.28682739001789,1
site_05_route_02,2.172,-71.2877057542224,1
site_05_route_02,2.174,-71.28841819614047,1
site_05_route_02,2.176,-71.28919464054331,1
site_05_route_02,2.178,-71.28997462506325,1
site_05_route_02,2.18,-71.29076014600281,1
site_05_route_02,2.182,-71.29153486330152,1
site_05_route_02,2.184,-71.29232612062991,1
site_05_route_02,2.186,-71.29312773952554,1
site_05_route_02,2.188,-71.29393437106208,1
site_05_route_02,2.19,-71.29473250242424,1
site_05_route_02,2.192,-71.29554734317549,1
site_05_route_02,2.194,-71.29634339962891,1
site_05_route_02,2.196,-71.29713877379344,1
site_05_route_02,2.198,-71.29793424074899,1
site_05_route_02,2.2,-71.29873948645388,1
