family,case,model,n,nmse_linear,nmse_db,energy_weighted_nmse_db,median_sample_nmse_db,p90_sample_nmse_db,amplitude_nmse,shape_correlation,gain_abs_error_db,gain_bias_db,predicted_gain_below_truth_20db_fraction
highspeed,count_random_n4,harmonic,1200,1.9563814808559437,2.9145354312893215,5.553683938134841,-6.356271354025584,3.3868391994318334,1.2426728712697968,0.7151107337966096,1.6516354283741383,1.3270431730411656,0.0
highspeed,count_random_n4,cru,1200,0.12994801177293994,-8.862303608928384,-7.419930998286755,-13.05889927186183,-4.69140925508683,0.04513490979523037,0.8803837045719834,0.8601529787903442,-0.7167882598793586,0.0
highspeed,count_random_n4,latent_ode,1200,0.12780596665475363,-8.934488705536236,-7.575320120148637,-13.159891038044726,-4.740539547729803,0.036978855994044955,0.8856434968647712,0.636797976969489,-0.3965414997479335,0.0
highspeed,count_random_n4,neural_flow,1200,0.1254203813271609,-9.016318831330656,-7.548861233287595,-13.354591265086631,-4.510915069553175,0.03772633423283575,0.8852770166499462,0.6521361852612123,-0.5666525516794597,0.0
highspeed,count_random_n4,tpatchgnn,1200,0.08932296408473121,-10.490368737747618,-8.856198958467624,-14.478344317039774,-7.013610317658282,0.03355514917830684,0.9181690857559442,0.5451611637051398,-0.37768703741032067,0.0
highspeed,count_random_n4,time_rwkv_csi,1200,0.11876677246971667,-9.253050454784393,-8.19309560406133,-13.412850966198087,-5.900338645825114,0.032782296571443416,0.898542270665057,0.38027750605431115,-0.22229846142305176,0.0
highspeed,count_random_n4,ct_transformer_csi,1200,0.10433446792970548,-9.815721943655682,-8.151647496383216,-13.645465153561648,-6.1822602254883625,0.03772882592563898,0.9049868501810124,0.6670910591797292,-0.5929185255973183,0.0
highspeed,count_random_n8,hold,1200,0.16584589115569542,-7.80295283689348,-6.14623017225945,-12.683563308255156,-3.6317027234528663,0.02190657965926827,0.8765461389018689,0.3649525693304046,0.0795522753245435,0.0
highspeed,count_random_n8,linear,1200,0.32219389698976253,-4.9188269026308244,-2.903849016456475,-13.675577571679,-2.2063111949311227,0.13575395190123496,0.896707017650358,0.958393789504662,0.9485073467325734,0.0
highspeed,count_random_n8,kalman,1200,0.2917970053151718,-5.34919169542532,-3.3260084932415905,-13.989831931435273,-2.6898638553261187,0.11919213990390139,0.9005641434584141,0.8627780666943242,0.8505374184983521,0.0
highspeed,count_random_n8,harmonic,1200,0.4731216805922122,-3.2502715014246766,-1.170291900354863,-12.471587979150303,-1.5249386666763918,0.24161481913394103,0.8804758956886508,1.0306927657354905,0.9960446814459798,0.0
highspeed,count_random_n8,cru,1200,0.1282146323467047,-8.920624086330887,-7.49060361785821,-13.05401266479215,-4.547405346078115,0.044805505409522085,0.8811852301623306,0.8511434433756707,-0.6947068575502878,0.0
highspeed,count_random_n8,latent_ode,1200,0.12931766739629286,-8.883421376983945,-7.54685682297593,-13.142334193303128,-4.720986867591104,0.03855978940649948,0.8856521399486852,0.6521742344461032,-0.3760148729242928,0.0
highspeed,count_random_n8,neural_flow,1200,0.12714289492365424,-8.95707904317743,-7.5274699003662064,-13.287384509426117,-4.607426437286314,0.03798383846775323,0.8855541714407505,0.6490337172619184,-0.46250521845950665,0.0
highspeed,count_random_n8,tpatchgnn,1200,0.08089542728970021,-10.920760267063587,-9.277597061906231,-14.70539011383967,-7.907622241884753,0.030665667624392275,0.9263687813095749,0.5000104897331887,-0.33953685001769673,0.0
highspeed,count_random_n8,time_rwkv_csi,1200,0.1186100980406627,-9.25878335114685,-8.203636441781736,-13.565601961669756,-6.116905238555427,0.03216442187682939,0.9000565579925509,0.3551798706740859,-0.19581379123551113,0.0
highspeed,count_random_n8,ct_transformer_csi,1200,0.09618399256632378,-10.168971994650114,-8.49176106402291,-14.04120227183717,-6.834333457089789,0.035074200755698254,0.9139950254543995,0.5871311226649656,-0.49176872170418695,0.0
highspeed,count_random_n32,hold,1200,0.1658458907140266,-7.802952848459297,-6.146230175439652,-12.68356345859022,-3.631702752975985,0.021906579665158764,0.8765461417951671,0.3649525659158947,0.07955225041248923,0.0
highspeed,count_random_n32,linear,1200,0.32433147783657357,-4.890108990380805,-2.8005686075951397,-13.962774208528977,-2.3091217110930353,0.1369634560183719,0.9017034656276307,0.9753835084378201,0.9642659861612265,0.0
highspeed,count_random_n32,kalman,1200,0.2770222616426569,-5.574853294189931,-3.464600704868996,-14.59618168444609,-3.49335619913818,0.11957179611661559,0.9119372723525158,0.860602872137318,0.8469462719065177,0.0
highspeed,count_random_n32,harmonic,1200,0.34151327880332244,-4.66592405309264,-2.7202388135890407,-12.917441957836488,-1.8764175900031463,0.13580357279114955,0.8869906807646385,1.0274089674546394,0.972200990504889,0.0
highspeed,count_random_n32,cru,1200,0.12799080695317874,-8.928212227965446,-7.506699540181629,-13.190204270831321,-4.747860020497091,0.04227930349620389,0.8813898188754623,0.8045377575517099,-0.6060209979927701,0.0
highspeed,count_random_n32,latent_ode,1200,0.13167614975425748,-8.804928808326455,-7.4738866003887106,-13.021895059778831,-4.706990564757154,0.03993946787826644,0.8847083665085727,0.6682687764201999,-0.3649377036668286,0.0
highspeed,count_random_n32,neural_flow,1200,0.1297787735635878,-8.867963343310866,-7.443647736904763,-13.156328530615845,-4.469367591594019,0.040739156656621464,0.883968719297762,0.6935393862904554,-0.49155318660516056,0.0
highspeed,count_random_n32,tpatchgnn,1200,0.07437904630739164,-11.285493944913318,-9.577212387755099,-15.120439952817167,-8.413448441810901,0.028741853452681123,0.933136064906915,0.4632617406436475,-0.2864401544998206,0.0
highspeed,count_random_n32,time_rwkv_csi,1200,0.1187318469595751,-9.254327763804373,-8.177003969157118,-13.621136679312063,-6.0126894822260875,0.03214632975064888,0.9012385846852946,0.34174652322108573,-0.17901006715801904,0.0
highspeed,count_random_n32,ct_transformer_csi,1200,0.09056844016213897,-10.43023111939356,-8.73812527261429,-14.30882145683631,-7.346414466813077,0.033482226537453245,0.9186191068810876,0.5529363908469774,-0.45770167094951225,0.0
highspeed,timestamps_none,hold,1200,0.16584589249576917,-7.802952801801465,-6.146230176398562,-12.683563308619192,-3.6317029630878723,0.021906579736936084,0.8765461359515287,0.36495254402348415,0.07955227152006653,0.0
highspeed,timestamps_none,linear,1200,0.32547866437907336,-4.874774748258294,-2.791456930733692,-13.807277003975525,-2.4733831793912233,0.1369570588389858,0.898941111527763,0.9742428564886602,0.9623205959134308,0.0
highspeed,timestamps_none,kalman,1200,0.29093875141564546,-5.361984293025056,-3.274992800054826,-14.309873172163913,-3.0787668517956908,0.12243272908742711,0.905169056313025,0.8827457733522017,0.8708518476110688,0.0
highspeed,timestamps_none,harmonic,1200,0.3414790726946861,-4.666359065994556,-2.706834961241109,-12.761421289190015,-1.8748170041378491,0.13626605318344445,0.8858420655452726,1.0363838953004354,0.9807255795503442,0.0
highspeed,timestamps_none,cru,1200,0.1273427201555387,-8.950258774506366,-7.536165826825831,-13.125574453744475,-4.692399640067144,0.044471558273993045,0.881485810507802,0.8429217939070077,-0.66532532960419,0.0
highspeed,timestamps_none,latent_ode,1200,0.13071904894258599,-8.83661120546126,-7.504459034698918,-13.059242585025626,-4.713987668718154,0.0394674157891283,0.8851904647081937,0.6638561689825292,-0.36724560981390825,0.0
highspeed,timestamps_none,neural_flow,1200,0.12859117337782663,-8.907888407808734,-7.489265245433665,-13.179086212432953,-4.570391278142806,0.03951090705480358,0.884956853932587,0.6748335313703865,-0.46426501463797953,0.0
highspeed,timestamps_none,tpatchgnn,1200,0.07645803403838121,-11.165768731657943,-9.48027373493835,-14.812660449885286,-8.273003015037487,0.029306214988176482,0.9308846721922358,0.47243577240930484,-0.3025034064518513,0.0
highspeed,timestamps_none,time_rwkv_csi,1200,0.11874325695157797,-9.253910431925146,-8.186898594713266,-13.6187398867986,-5.9560912459887545,0.032130458991011135,0.9008585423083666,0.3494602828646748,-0.19099967540062304,0.0
highspeed,timestamps_none,ct_transformer_csi,1200,0.09265413339793667,-10.331352015811992,-8.646550577657607,-14.238293443660307,-7.123434209702831,0.03429702184960964,0.9171738170460352,0.5665723617632465,-0.4601545855111423,0.0
highspeed,timestamps_uniform_times,hold,1200,0.16584589249576917,-7.802952801801465,-6.146230176398562,-12.683563308619192,-3.6317029630878723,0.021906579736936084,0.8765461359515287,0.36495254402348415,0.07955227152006653,0.0
highspeed,timestamps_uniform_times,linear,1200,0.33556190604916386,-4.742273474013447,-2.67497053188832,-13.697495555233992,-2.4383489767437725,0.14298115954045898,0.8965612077861684,1.002917045514235,0.9805430758155611,0.0
highspeed,timestamps_uniform_times,kalman,1200,0.3044980621678527,-5.164154668816358,-3.0736045599307227,-13.9508353370532,-3.0976976367573865,0.13082422864730384,0.9031542391423014,0.9167712722179324,0.8957443628807474,0.0
highspeed,timestamps_uniform_times,harmonic,1200,17.293243037147914,12.378764450417954,14.247035154311995,7.919752285702701,16.853406689844782,12.666005286327175,0.3651163373309828,9.146564065427713,9.086024520727612,0.0
highspeed,timestamps_uniform_times,cru,1200,0.12770067668072443,-8.938068014215808,-7.530319104367473,-13.087166443369302,-4.567810730694484,0.04476380820353067,0.8812437140603773,0.8468586449281429,-0.6710334337713235,0.0
highspeed,timestamps_uniform_times,latent_ode,1200,0.13075207259188876,-8.835514182688222,-7.5034712564777015,-13.039251873225963,-4.712987855044851,0.03949541625921787,0.8851772527704452,0.6644285741483206,-0.3676175100217491,0.0
highspeed,timestamps_uniform_times,neural_flow,1200,0.12858976622697205,-8.90793593215889,-7.48943643500879,-13.170728131107813,-4.571299674845013,0.03951945317851217,0.8849566700525004,0.6750701563945677,-0.4643839239699052,0.0
highspeed,timestamps_uniform_times,tpatchgnn,1200,0.08477132115593729,-10.7175104833659,-9.089993210486286,-14.487972445122185,-7.530802039080057,0.031183814852092838,0.9230131392305096,0.4977860874350396,-0.33403558636593517,0.0
highspeed,timestamps_uniform_times,time_rwkv_csi,1200,0.1199591106786526,-9.209667625589383,-8.14881590916401,-13.605364993096783,-5.983905254690828,0.032219409714850065,0.9004772159115721,0.35522654301052775,-0.18719976278824713,0.0
highspeed,timestamps_uniform_times,ct_transformer_csi,1200,0.10086042929324321,-9.962791876810508,-8.298019644138892,-13.93503374141035,-6.430419707427653,0.035906182438269145,0.9088845439633921,0.6372434469834479,-0.5514000885601733,0.0
highspeed,timestamps_jitter_20,hold,1200,0.16584589249576917,-7.802952801801465,-6.146230176398562,-12.683563308619192,-3.6317029630878723,0.021906579736936084,0.8765461359515287,0.36495254402348415,0.07955227152006653,0.0
highspeed,timestamps_jitter_20,linear,1200,0.31920736509971903,-4.959270966907778,-2.8763522291801764,-13.996447984669105,-2.5126207533510554,0.1317350181181564,0.8988863113414057,0.9530537390465239,0.9413411558697105,0.0
highspeed,timestamps_jitter_20,kalman,1200,0.2860731578595914,-5.435228899764546,-3.3452534362534205,-14.33453597078589,-2.9740595330763333,0.11824009834789952,0.904939563367631,0.8644114414199547,0.8520011765871819,0.0
highspeed,timestamps_jitter_20,harmonic,1200,0.32845226405103556,-4.835277401549301,-2.8222407629508965,-13.323168432343087,-1.965385174579352,0.13244463841068865,0.8912422830872947,0.9917853972857847,0.931559128223768,0.0
highspeed,timestamps_jitter_20,cru,1200,0.12741098456248437,-8.947931282861894,-7.535555836138035,-13.164664252870686,-4.676375076276768,0.04487560906737296,0.881379718463686,0.8506929278916505,-0.6732668386448737,0.0
highspeed,timestamps_jitter_20,latent_ode,1200,0.13065614957894164,-8.838701445639195,-7.507410183073732,-13.025422461164784,-4.715615027111071,0.039428412816581236,0.8852240670137326,0.6635714405415638,-0.36655076804061537,0.0
highspeed,timestamps_jitter_20,neural_flow,1200,0.12853804592057108,-8.909683066689972,-7.491174332100092,-13.186283435800602,-4.566528586442891,0.039472074358233536,0.8849795607732752,0.6739857290078362,-0.46411294971199824,0.0
highspeed,timestamps_jitter_20,tpatchgnn,1200,0.07735133446199446,-11.115321894697036,-9.435253202937322,-14.813139604974701,-8.301669295846919,0.029231860152913215,0.9297199413677056,0.4720901230779267,-0.3135811758617486,0.0
highspeed,timestamps_jitter_20,time_rwkv_csi,1200,0.11981210777560894,-9.214992915090466,-8.160273856166148,-13.553010119454619,-5.916462329824835,0.03228944619816806,0.9007157700658233,0.3531021070158749,-0.16030397798104484,0.0
highspeed,timestamps_jitter_20,ct_transformer_csi,1200,0.09435818816646133,-10.252204068799406,-8.573855439879406,-14.236208736881268,-6.895988739894201,0.0345618682686351,0.9148699897783323,0.5957083325429388,-0.5050049951526671,0.0
highspeed,stale_50,hold,1200,0.2052061656800409,-6.878095944345352,-5.206213468864229,-11.202691248044363,-2.63349734584509,0.023333306675922358,0.8494262839531984,0.48084779199392264,0.09090009030706521,0.0
highspeed,stale_50,linear,1200,0.3947633784991558,-4.036631428651915,-1.9543990243742249,-12.850599171285488,-1.4762985174646746,0.1719599246543688,0.883878234049868,1.1579827771610387,1.1502496538096845,0.0
highspeed,stale_50,kalman,1200,0.36022864377759106,-4.434217569802406,-2.351575014778818,-13.379652334878324,-1.7945182040140166,0.1538666561783854,0.8891028623236585,1.0662733447886907,1.0567490411736555,0.0
highspeed,stale_50,harmonic,1200,0.42064483960092425,-3.7608443456624734,-1.8328871123452433,-11.22926728453723,-0.8373877049687624,0.16797114297204946,0.8610721918100899,1.2084204291615848,1.134747335266972,0.0
highspeed,stale_50,cru,1200,0.15520964947344812,-8.09081281899998,-6.645130331604607,-11.781969105846379,-3.91176436239347,0.049823574399682304,0.8576535332389661,1.055428256164402,-0.8016648151895303,0.0
highspeed,stale_50,latent_ode,1200,0.15978878010462116,-7.964537188250387,-6.616452306592324,-11.783663214800496,-4.0227213115001765,0.042769742845715275,0.8624576653819531,0.8383954765976523,-0.3721896808688568,0.0
highspeed,stale_50,neural_flow,1200,0.15573027547313056,-8.07626948172151,-6.633903718431786,-11.813002544002403,-3.724613523831961,0.04273891709980186,0.8629150700766938,0.8505562259014551,-0.5154154238176852,0.0
highspeed,stale_50,tpatchgnn,1200,0.09971864743808206,-10.012236208036544,-8.341807773526382,-13.781555202296639,-6.292817869193843,0.02798846526175718,0.9097690708865411,0.6269555576591666,-0.4265281025683241,0.0
highspeed,stale_50,time_rwkv_csi,1200,0.2097104602943485,-6.783799065169412,-5.907777396793616,-10.863333319602855,-3.363191075589879,0.06631757416257945,0.8662072515813634,0.8090274414912952,0.5885495885713802,0.0
highspeed,stale_50,ct_transformer_csi,1200,0.14400102749777338,-8.41634409050437,-6.712235724043552,-11.938872722940873,-4.340037619196684,0.036155455537639984,0.8682408745400122,0.8563793082337543,-0.7717306534703251,0.0
highspeed,stale_100,hold,1200,0.25596280312379044,-5.918231423905526,-4.250538569941687,-9.647668342346652,-1.926659402565539,0.02534091039323054,0.8139240182743758,0.602315604817777,0.11211603659581063,0.0
highspeed,stale_100,linear,1200,0.4795395719511119,-3.1917554872086518,-1.1360267367952683,-11.926894524801604,-0.43191830977493617,0.21523040777030475,0.8664068392869861,1.3563073612657899,1.3504136679582006,0.0
highspeed,stale_100,kalman,1200,0.43636492745574895,-3.6015016281454266,-1.5323364640826975,-12.29644201899752,-0.9787564188046595,0.1869666029378944,0.8705825593066364,1.24553383392756,1.236912866864283,0.0
highspeed,stale_100,harmonic,1200,0.5149592599441772,-2.882271280098761,-0.9951527245066747,-9.433751513054581,-0.1690697857243405,0.20506009609674947,0.8313329117534886,1.3884894314038683,1.2934406760211763,0.0
highspeed,stale_100,cru,1200,0.19139704220967058,-7.1806477795909265,-5.711013055092503,-10.15956643575377,-2.9721822308289503,0.05836244904571989,0.8258643684968168,1.284079759066905,-0.9409731573872462,0.0
highspeed,stale_100,latent_ode,1200,0.19987146323236327,-6.992492081100403,-5.634350744454166,-10.230968459177152,-3.061298736096602,0.04562168403911831,0.8322789208022254,0.9670973087715296,-0.2893256793178928,0.0
highspeed,stale_100,neural_flow,1200,0.19273347028298304,-7.150428587904746,-5.674707018104459,-10.453276093714889,-2.9567595152113286,0.046104846820283756,0.8326828141615988,0.9844694880892834,-0.5297360507771373,0.0
highspeed,stale_100,tpatchgnn,1200,0.1639585045624214,-7.852660514634293,-6.277983816875073,-10.984872460812603,-3.7045530470414962,0.0397096804935912,0.8506797423786095,0.9680086622546272,-0.916344361086182,0.0
highspeed,stale_100,time_rwkv_csi,1200,0.2730050327295127,-5.638293468548115,-4.65978534079739,-9.007494640083902,-2.0967684000323144,0.08780036964104511,0.8408227292278024,1.2001620349033812,1.0496159719778613,0.0
highspeed,stale_100,ct_transformer_csi,1200,0.20524793330890437,-6.877212072027113,-5.192002433125211,-10.075421732971478,-2.679265330617716,0.03258960485468075,0.8180080766432684,0.8560676389635773,-0.7024166454403894,0.0
highspeed,history_flat,hold,1200,0.16584589249576917,-7.802952801801465,-6.146230176398562,-12.683563308619192,-3.6317029630878723,0.021906579736936084,0.8765461359515287,0.36495254402348415,0.07955227152006653,0.0
highspeed,history_flat,linear,1200,0.16584588789866758,-7.80295292218406,-6.146230303060102,-12.683564058838444,-3.6317035048543906,0.02190657923252729,0.8765461419952726,0.3649525612378178,0.07955212571065204,0.0
highspeed,history_flat,kalman,1200,0.16584589249576917,-7.802952801801465,-6.146230176398562,-12.683563308619192,-3.6317029630878723,0.021906579736936084,0.8765461359515287,0.36495254402348415,0.07955227152006653,0.0
highspeed,history_flat,harmonic,1200,0.16584589249576917,-7.802952801801465,-6.146230176398562,-12.683563308619192,-3.6317029630878723,0.021906579736936084,0.8765461359515287,0.36495254402348415,0.07955227152006653,0.0
highspeed,history_flat,cru,1200,0.1897663276739695,-7.217808467176491,-5.667556225105635,-12.369385878057681,-3.1724865077637516,0.03068671759178566,0.8752288713613112,0.48628420014201157,0.4125386721310739,0.0
highspeed,history_flat,latent_ode,1200,0.17518016444401535,-7.5651507031518275,-5.9724492244595275,-12.413574067651169,-3.381770332794686,0.02513709220788769,0.8751813432580403,0.41769296354202196,0.2445840884827127,0.0
highspeed,history_flat,neural_flow,1200,0.16651841036061646,-7.7853774368309665,-6.13921245231645,-12.645301563660833,-3.5657789990833324,0.022592467698235245,0.8760664815110264,0.3705414486347415,0.101867913213808,0.0
highspeed,history_flat,tpatchgnn,1200,0.16776691064228846,-7.752936927477809,-6.106615662212902,-12.681257034407723,-3.6293528307439478,0.02241954165834007,0.8759965406549683,0.365124795612622,0.06686382900790705,0.0
highspeed,history_flat,time_rwkv_csi,1200,0.15997935163783647,-7.95936067646787,-6.317920031931111,-12.6820187406827,-3.8090403799196286,0.021932758832493467,0.874791150136269,0.3404943980227593,-0.03195666555756664,0.0
highspeed,history_flat,ct_transformer_csi,1200,0.16281393023057414,-7.883084399661443,-6.220364166120547,-12.724090339979865,-3.700131162636087,0.02158785682241008,0.8763443530078727,0.34808426509296014,-0.0035349661446040653,0.0
highspeed,history_reverse,hold,1200,0.16584589249576917,-7.802952801801465,-6.146230176398562,-12.683563308619192,-3.6317029630878723,0.021906579736936084,0.8765461359515287,0.36495254402348415,0.07955227152006653,0.0
highspeed,history_reverse,linear,1200,0.7726240432402119,-1.1203178119756678,0.24665864551442923,-4.306423288738055,3.030209102533487,0.07365105550192917,0.5834590089647271,1.4142652004945557,0.3869017008548447,0.0
highspeed,history_reverse,kalman,1200,0.5956443619728088,-2.250129646429411,-0.8931272581206094,-4.980590804495072,1.973552950328923,0.053363768410248064,0.6166244157613255,1.3111875871615484,0.02095750918146223,0.0
highspeed,history_reverse,harmonic,1200,0.5144593322098565,-2.8864895033772098,-1.2904024350070233,-6.765296232040033,1.197167715253744,0.0557549590266232,0.6854931162468468,1.03990005354397,0.12704086892306804,0.0
highspeed,history_reverse,cru,1200,0.14301502655303922,-8.446183289250428,-7.120644742353029,-12.773368377668369,-3.8714808255280944,0.05597867476532277,0.8712047412110163,1.032798926317749,-0.9460176420238228,0.0
highspeed,history_reverse,latent_ode,1200,0.16334848551095396,-7.868848877406386,-6.342780071933345,-12.568799899668466,-3.8285049771233823,0.024448041930724383,0.8793465997585129,0.3985992538376445,0.19446008431411807,0.0
highspeed,history_reverse,neural_flow,1200,0.14793432170006782,-8.299310552410796,-6.776213643655683,-12.756803221824939,-4.255278208960465,0.023291763625841972,0.881446586862747,0.37996638412213846,-0.024899134841543855,0.0
highspeed,history_reverse,tpatchgnn,1200,0.15156375692090174,-8.194046380909317,-6.902593992165768,-11.820408962250703,-3.5834411028574866,0.04212239711161601,0.8615266551258295,0.8394047709097776,-0.6974812912953864,0.0
highspeed,history_reverse,time_rwkv_csi,1200,0.12955135124641554,-8.875580528765235,-7.623599053782061,-13.536263632979468,-5.60467769955895,0.02796764232147628,0.8975530992633625,0.31056814340343714,-0.007795501508107918,0.0
highspeed,history_reverse,ct_transformer_csi,1200,0.13806196456119627,-8.599259510837658,-7.05997422811148,-12.85787223388928,-4.540167690299776,0.02856871332907152,0.879957597395969,0.5807181635487116,-0.45438733999273,0.0
sweep_turn,main,hold,3600,0.08901424330048535,-10.505404956935138,-8.599002016514872,-14.958570876749357,-6.653935801094478,0.015097973564550355,0.9224621091353523,0.18413527731740942,-0.06175683327831596,0.0
sweep_turn,main,linear,3600,0.08976813082663285,-10.468778177053872,-7.701918181046573,-16.799968874848844,-8.071303515836732,0.03603982214277595,0.9528405203894686,0.477496827618998,0.41833922368904847,0.0
sweep_turn,main,kalman,3600,0.08360407743945568,-10.777725411462315,-8.009907331620967,-17.00180547774042,-8.264131767951723,0.033156632578121494,0.9543887761685383,0.42356657204860715,0.3672817304807116,0.0
sweep_turn,main,harmonic,3600,0.3328167479657613,-4.7779482731490495,-3.235855991192416,-14.671596874440686,-3.6270397326592234,0.16740400836619504,0.9049037625130344,0.7715328441558005,0.503820604861604,0.0
sweep_turn,main,cru,3600,0.08779474404439801,-10.56531482964515,-8.55891664983891,-14.862115789490314,-7.069914816257942,0.027876946046937214,0.9214577347691709,0.3580500196946094,-0.292701130490932,0.0
sweep_turn,main,latent_ode,3600,0.08501203172635037,-10.7051960437305,-8.53694901794044,-15.266752509140455,-8.010949721029213,0.025244750464937373,0.9280154899566292,0.30157345149957715,-0.13553458023257514,0.0
sweep_turn,main,neural_flow,3600,0.08548163437434898,-10.681271828933737,-8.489180652973662,-15.263013607158555,-7.922021717421003,0.027384995480458908,0.9257411044167545,0.3500116874661247,-0.23057815932904352,0.0
sweep_turn,main,tpatchgnn,3600,0.054496847991130276,-12.63628615881995,-10.289058996360207,-16.625958425991186,-9.832808570419568,0.019178892867383487,0.9521065546652244,0.4066847393826659,-0.2963867153345685,0.0
sweep_turn,main,time_rwkv_csi,3600,0.07699304751484508,-11.135484899218238,-9.07098949353222,-15.198160442773784,-8.033944952531412,0.023776399814490912,0.9298879411635602,0.3502712032158292,-0.2542191476525689,0.0
sweep_turn,main,ct_transformer_csi,3600,0.05055804738486182,-12.962097073988357,-10.785066333503767,-16.835529142396084,-9.36090510946697,0.020501424415182455,0.9563533710999763,0.3727687765216352,-0.31076908241481455,0.0
sweep_turn,offgrid,hold,288,0.14188094074931237,-8.4807594057731,-6.096846471897078,-11.901552969190469,-5.01228180799438,0.014944870358426164,0.882195234991539,0.2910860171929623,-0.09360184018280254,0.0
sweep_turn,offgrid,linear,288,0.15659168646652688,-8.052312985842889,-4.704743131605784,-14.101150112195686,-5.431882184270739,0.05581115405422881,0.9291158845740028,0.767456416161925,0.704128981317303,0.0
sweep_turn,offgrid,kalman,288,0.14507434481553597,-8.384093821188682,-5.050348897510098,-14.142957709360232,-6.090645452506614,0.05121099921896328,0.9313414246896881,0.7013985359931717,0.6437767367313225,0.0
sweep_turn,offgrid,harmonic,288,0.2511898837613747,-5.999978550426449,-4.267287840799027,-12.147596697685456,-3.8471326233505283,0.08967281743990599,0.887688442232704,0.9143431676479344,0.5692688162827026,0.0
sweep_turn,offgrid,cru,288,0.14007684907124307,-8.536336359591822,-6.049298430605887,-11.89458489059594,-5.218136895919652,0.036273627025025235,0.8802849488635426,0.5825089403143566,-0.4689183461272882,0.0
sweep_turn,offgrid,latent_ode,288,0.13377746769212231,-8.736170291768268,-6.084488750250543,-12.865854872994486,-5.24719555534482,0.03186923106519165,0.8909242504029559,0.46700018892523887,-0.21653809064527094,0.0
sweep_turn,offgrid,neural_flow,288,0.13615378902995368,-8.659702681550609,-6.016015240546963,-12.818432265075788,-4.4740080411601,0.03721741868095149,0.8868514521689375,0.5469252929308115,-0.3366362242490545,0.0
sweep_turn,offgrid,tpatchgnn,288,0.08597982110040903,-10.656034628615567,-7.683823228305069,-15.223812943785205,-8.223729644997809,0.025464975860194902,0.9288967671083002,0.6186579902253774,-0.4334023565800938,0.0
sweep_turn,offgrid,time_rwkv_csi,288,0.1197885857138014,-9.215845625617305,-6.644799177136715,-12.838103857276995,-5.926523422544786,0.029438670442055406,0.8952734604687672,0.562667118634282,-0.40487306198646267,0.0
sweep_turn,offgrid,ct_transformer_csi,288,0.07193128016484075,-11.430822104683095,-8.582490597053766,-15.37161457371168,-9.41991153299736,0.025477378664264607,0.9411878950340906,0.5847107980452064,-0.47893366947149235,0.0
sweep_turn,pattern_uniform_n16,hold,1200,0.08971520965740032,-10.471339236189234,-8.619833049784027,-14.529856051608846,-6.520731951727698,0.016680123753432478,0.9211572465594023,0.19262026775324104,-0.060782589539289805,0.0
sweep_turn,pattern_uniform_n16,linear,1200,0.08429211227065632,-10.74213063069217,-8.06106857729361,-16.408064298838774,-8.829926538117151,0.033637704845435414,0.9541677171833969,0.45164038983732707,0.38155068972299583,0.0
sweep_turn,pattern_uniform_n16,kalman,1200,0.07968967358745431,-10.985979520611549,-8.33841522707911,-16.500829978614256,-8.95166149258515,0.03185463824000181,0.9552581275588212,0.4098691004881645,0.3433514460164345,0.0
sweep_turn,pattern_uniform_n16,harmonic,1200,0.17931595716640003,-7.46381061241202,-5.445771976300464,-12.386424618713718,-3.2932329000349987,0.048976403916440175,0.8755442612550299,0.5744625846808776,0.204657876281611,0.0
sweep_turn,pattern_uniform_n16,cru,1200,0.08733092247629429,-10.588319523658782,-8.647638028503264,-14.426007591650002,-7.334741672142643,0.02942765018739768,0.9209219681934337,0.3782328663306786,-0.3072398425697611,0.0
sweep_turn,pattern_uniform_n16,latent_ode,1200,0.08474773557153639,-10.718718971593901,-8.671098749320894,-14.778190507264403,-8.142887922610475,0.026937473523830704,0.9274868627112786,0.3285202202388973,-0.1331607226950655,0.0
sweep_turn,pattern_uniform_n16,neural_flow,1200,0.08509173519067494,-10.701126201197876,-8.620529621086288,-14.775452496674625,-7.980470616732917,0.02892434467273385,0.9252970908082595,0.3682735160735562,-0.21429461157029436,0.0
sweep_turn,pattern_uniform_n16,tpatchgnn,1200,0.05294673217971649,-12.761608389580408,-10.469462406873536,-16.17157364821447,-10.42092303503209,0.01915813447620167,0.953663237006646,0.4077263140015081,-0.2944790322189268,0.0
sweep_turn,pattern_uniform_n16,time_rwkv_csi,1200,0.07773293111062231,-11.093949558482413,-9.080195367383496,-14.77928484191075,-8.072326294195754,0.025446708127703156,0.9290358947862357,0.35452368674486934,-0.2428970044641513,0.0
sweep_turn,pattern_uniform_n16,ct_transformer_csi,1200,0.05034624900651882,-12.980328805513523,-10.873205868857816,-16.43795237237208,-9.495524962695288,0.020721692599314945,0.9564138791543276,0.38374555010883343,-0.33022969267993174,0.0
sweep_turn,pattern_random_n16,hold,1200,0.08971520919504959,-10.471339258570765,-8.61983318838748,-14.529856510733275,-6.5207316328163625,0.01668012383364991,0.9211572467777539,0.19262024417314025,-0.060782597654973264,0.0
sweep_turn,pattern_random_n16,linear,1200,0.08358197237679027,-10.778873845414097,-8.091294695556032,-16.47191619579081,-8.281068545343988,0.03341224117956699,0.9541606111917644,0.44802866732041974,0.38210254644276576,0.0
sweep_turn,pattern_random_n16,kalman,1200,0.07986890039402472,-10.976222947348592,-8.321745630087326,-16.68290261755188,-8.771447518229873,0.032168130152582915,0.954925727036316,0.407605645757914,0.34497890480216636,0.0
